Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.978761,0.976915,0.980874,0.976994,0.972905,0.971464,0.975550,0.969215,0.975010,0.966882,0.972270,0.971775,0.977648,0.969966,0.989169,0.970469,0.978249
0.978903,0.977408,0.982744,0.978897,0.973704,0.971871,0.978540,0.972482,0.976491,0.960784,0.970558,0.974061,0.978755,0.970842,0.989312,0.972315,0.978941
0.974870,0.974547,0.981214,0.974969,0.970508,0.970264,0.977133,0.971264,0.976491,0.961066,0.970509,0.972918,0.976247,0.968653,0.985873,0.971085,0.975713
0.978297,0.983525,0.983849,0.974604,0.968744,0.968522,0.979596,0.966502,0.976311,0.959565,0.967281,0.971325,0.978091,0.983801,0.979139,0.969063,0.974483
1.01596,1.03253,1.00570,1.01600,0.969909,0.983774,0.997362,0.976912,1.00000,0.967821,0.974470,0.969385,0.987828,0.993783,0.975156,0.972886,1.00031
1.03020,1.05660,1.03757,1.06651,0.986818,1.01602,1.00748,0.991307,1.02925,0.981518,0.992126,0.973680,0.993435,0.994484,0.974812,0.974952,1.03021
1.02402,1.04886,1.04752,1.07465,1.02849,1.02709,1.01302,0.997564,1.03432,0.982175,1.00117,0.982407,0.996238,0.988836,0.976675,0.976709,1.03251
1.02292,1.04210,1.04046,1.05658,1.05439,1.02974,1.01302,1.00066,1.02997,0.976546,1.00719,0.995948,0.999779,0.982750,0.977420,0.977237,1.02851
1.02513,1.04139,1.03553,1.05415,1.06095,1.02849,1.01768,1.00365,1.03064,0.967914,1.01056,1.00710,1.00125,0.976096,0.985931,0.980313,1.03059
1.02695,1.04136,1.02865,1.05249,1.04624,1.02738,1.01821,1.00210,1.02939,0.965194,1.01272,1.01364,1.00236,0.971061,0.992550,0.981455,1.03320
1.02559,1.03907,1.02593,1.05124,1.03122,1.02417,1.01469,0.999502,1.02553,0.961253,1.01100,1.01351,1.00214,0.969704,0.997593,0.980005,1.03236
1.02242,1.03492,1.01836,1.04621,1.02320,1.01392,1.01328,0.997398,1.02225,0.959565,1.00254,1.00668,0.999262,0.965325,1.00140,0.979785,1.03021
1.02028,1.03014,1.01505,1.03755,1.01538,1.00102,1.01011,0.993411,1.01956,0.956093,0.993740,1.00007,0.999041,0.964756,1.00287,0.977720,1.02890
1.01703,1.02087,1.00910,1.02151,1.00323,0.990246,1.00114,0.986490,1.01857,0.954968,0.987186,0.992346,0.996754,0.963968,1.00352,0.977237,1.02590
1.01539,1.01024,1.00077,1.00462,0.991479,0.983480,0.990325,0.979514,1.01220,0.958908,0.982345,0.988433,0.995943,0.965938,1.00221,0.977149,1.02390
1.01003,1.00054,0.993540,0.992993,0.985554,0.979203,0.981179,0.975306,1.00565,0.960597,0.977650,0.982442,0.993582,0.966201,0.998911,0.974820,1.01868
1.00464,0.994599,0.987334,0.986512,0.981892,0.977664,0.977836,0.974309,0.996904,0.958439,0.976084,0.980017,0.989820,0.966508,0.995874,0.972930,1.01460
0.997823,0.991343,0.983764,0.983150,0.980294,0.976533,0.978012,0.970655,0.989367,0.961535,0.975938,0.978459,0.987902,0.967427,0.994642,0.973150,1.00776
0.992004,0.987076,0.981129,0.980356,0.977032,0.973274,0.972911,0.969160,0.983624,0.963036,0.972905,0.975584,0.983402,0.968171,0.992607,0.969590,1.00161
0.985757,0.984314,0.977559,0.978614,0.973404,0.971192,0.969393,0.967111,0.978240,0.963411,0.972074,0.974684,0.979419,0.965851,0.990429,0.967393,0.994313
0.980296,0.981527,0.977984,0.976184,0.972272,0.969585,0.967722,0.966392,0.973978,0.960690,0.970558,0.972156,0.976984,0.967471,0.987650,0.966602,0.988548
0.978439,0.979504,0.976284,0.976953,0.971773,0.968567,0.967546,0.966447,0.974292,0.962285,0.969727,0.971775,0.975952,0.968040,0.987994,0.965152,0.985474
0.976512,0.977728,0.977134,0.977439,0.971174,0.967186,0.965347,0.965783,0.971735,0.961441,0.970411,0.972260,0.974771,0.966945,0.985071,0.964756,0.981400
0.973013,0.976002,0.975434,0.975819,0.969742,0.965285,0.962181,0.964288,0.971107,0.961722,0.968504,0.969385,0.971747,0.966201,0.985042,0.961636,0.979479
0.971157,0.974744,0.975944,0.975941,0.970342,0.966191,0.960158,0.962516,0.970389,0.962473,0.967183,0.970078,0.971821,0.965544,0.984727,0.961197,0.978019
0.971693,0.974646,0.977389,0.975171,0.969742,0.966937,0.961478,0.963845,0.970344,0.957876,0.967770,0.970771,0.970935,0.966114,0.983523,0.962384,0.977250
0.970229,0.975089,0.980364,0.975009,0.968677,0.966575,0.962797,0.965118,0.972228,0.956281,0.968211,0.970597,0.972337,0.966902,0.984526,0.961724,0.975559
0.966660,0.971932,0.980194,0.970837,0.966680,0.964086,0.957432,0.962737,0.968325,0.956093,0.966939,0.967723,0.969091,0.964538,0.978910,0.961680,0.973945
0.966874,0.974448,0.981639,0.967516,0.965415,0.961642,0.956816,0.958529,0.966037,0.952810,0.963173,0.966268,0.968353,0.974169,0.971918,0.960054,0.970256
0.995252,1.01509,0.997280,0.995018,0.963884,0.969517,0.969833,0.963845,0.980573,0.960128,0.965765,0.965333,0.974993,0.986034,0.968566,0.960318,0.981631
1.01760,1.04536,1.02593,1.05035,0.975201,1.00152,0.985224,0.981562,1.01543,0.969415,0.981122,0.967688,0.982296,0.986778,0.967906,0.963614,1.01699
1.01374,1.04499,1.04106,1.06703,1.01371,1.01600,0.989886,0.986988,1.02302,0.974669,0.992517,0.972675,0.985025,0.982181,0.967878,0.963438,1.02498
1.00992,1.03690,1.03800,1.05569,1.04407,1.01860,0.991821,0.988982,1.02095,0.966038,0.997163,0.986563,0.986500,0.975658,0.969053,0.963702,1.02167
1.01071,1.03606,1.03018,1.04978,1.05213,1.01869,0.993756,0.991584,1.01831,0.959752,1.00117,0.999654,0.988050,0.967164,0.976073,0.964141,1.02167
1.01342,1.03724,1.02695,1.04966,1.04194,1.01711,0.996746,0.993356,1.01822,0.951403,1.00411,1.00661,0.991148,0.963355,0.981575,0.967129,1.02598
1.01171,1.03401,1.02236,1.04686,1.02520,1.01442,0.995778,0.990200,1.01454,0.951590,1.00235,1.00558,0.990410,0.960291,0.987048,0.967129,1.02483
1.00896,1.02928,1.01573,1.04014,1.01681,1.00627,0.994459,0.986158,1.01041,0.948682,0.995794,1.00104,0.987681,0.956044,0.989598,0.965284,1.02221
1.00889,1.02437,1.01063,1.03293,1.00902,0.994772,0.990589,0.983445,1.00969,0.948025,0.988458,0.994182,0.986943,0.955475,0.991432,0.965504,1.01945
1.00357,1.01561,1.00493,1.01661,0.996172,0.981624,0.978892,0.977354,1.00660,0.944272,0.978921,0.988675,0.984804,0.954424,0.990114,0.962427,1.01783
1.00000,1.00530,0.998725,0.999919,0.986785,0.975039,0.973527,0.972205,1.00408,0.946149,0.975400,0.981991,0.984951,0.955124,0.989484,0.964097,1.01491
0.995431,0.995930,0.989544,0.986998,0.978097,0.971011,0.962797,0.966392,0.995155,0.947744,0.970362,0.975515,0.981189,0.955913,0.986618,0.960802,1.00999
0.988756,0.988926,0.986739,0.979829,0.973437,0.969268,0.961566,0.963955,0.988694,0.946805,0.970216,0.972190,0.981337,0.958496,0.984383,0.960010,1.00477
0.983794,0.984363,0.978834,0.975374,0.970774,0.966779,0.957608,0.961408,0.979676,0.949714,0.967721,0.970528,0.977575,0.958102,0.983380,0.958736,0.997310
0.978475,0.980614,0.975093,0.973470,0.969876,0.964154,0.958839,0.960301,0.973485,0.948963,0.966939,0.968069,0.971452,0.958671,0.981976,0.957022,0.993160
0.974191,0.978838,0.973818,0.971769,0.967745,0.963498,0.958223,0.959858,0.968729,0.950746,0.962880,0.967342,0.970567,0.959371,0.981030,0.956407,0.987088
0.970729,0.976347,0.972883,0.970675,0.965914,0.962570,0.955233,0.958862,0.966306,0.950746,0.962537,0.964918,0.967616,0.957795,0.979311,0.955968,0.981247
0.968016,0.973092,0.971863,0.970513,0.964916,0.961280,0.952595,0.957422,0.964691,0.950464,0.962293,0.965333,0.966288,0.959940,0.978537,0.954913,0.978710
0.965660,0.971735,0.971778,0.970513,0.964916,0.960194,0.951803,0.958308,0.963884,0.949620,0.960581,0.963775,0.965403,0.958715,0.979225,0.954913,0.974483
0.965767,0.970157,0.970248,0.969015,0.964550,0.959334,0.951627,0.956758,0.963211,0.949432,0.961706,0.964121,0.964370,0.959459,0.976847,0.953902,0.972639
0.963554,0.968406,0.970163,0.969865,0.964050,0.958451,0.951099,0.957034,0.961775,0.945398,0.961021,0.963013,0.964960,0.958014,0.974898,0.954386,0.972177
0.963840,0.969392,0.971353,0.969946,0.964117,0.959470,0.951012,0.956702,0.963121,0.945117,0.961706,0.964814,0.963780,0.960072,0.976016,0.955264,0.972177
0.963233,0.969343,0.971693,0.970554,0.964084,0.959175,0.948725,0.957588,0.960160,0.944835,0.962733,0.963498,0.962968,0.960291,0.975529,0.954122,0.969026
0.962055,0.966482,0.971183,0.967151,0.963817,0.958248,0.951275,0.958031,0.961595,0.942021,0.961119,0.964329,0.962600,0.957532,0.972491,0.953199,0.967105
0.959841,0.966309,0.973053,0.963142,0.960056,0.955713,0.947493,0.955152,0.959935,0.941364,0.957500,0.959654,0.959575,0.966332,0.965757,0.951749,0.964492
0.980974,0.998668,0.985974,0.981611,0.959324,0.960216,0.956464,0.956868,0.967024,0.949338,0.959407,0.958511,0.965698,0.979160,0.961087,0.952013,0.970487
1.00732,1.03460,1.01326,1.03726,0.967679,0.988730,0.975726,0.975029,1.00440,0.960221,0.974128,0.962736,0.973886,0.982444,0.961516,0.956187,1.00546
1.00660,1.03976,1.03315,1.05930,1.00100,1.00808,0.978540,0.981175,1.01498,0.964443,0.985817,0.968312,0.976689,0.976971,0.961918,0.956539,1.01737
1.00268,1.03401,1.03298,1.05286,1.03319,1.01156,0.981794,0.982670,1.01346,0.958908,0.990757,0.980260,0.976689,0.969441,0.962233,0.956978,1.01629
1.00610,1.03320,1.02678,1.04747,1.04647,1.01394,0.987335,0.985106,1.01391,0.951309,0.994963,0.994424,0.980378,0.962436,0.968279,0.960670,1.01798
1.01017,1.03421,1.02482,1.04751,1.04224,1.01328,0.991645,0.988539,1.01548,0.946524,0.999707,1.00170,0.982960,0.958802,0.975901,0.962779,1.01898
1.00821,1.03214,1.01845,1.04407,1.02613,1.01073,0.991557,0.985936,1.01225,0.944929,0.995549,1.00242,0.984140,0.956219,0.980773,0.962603,1.01983
1.00464,1.02674,1.01165,1.03892,1.01594,1.00156,0.987335,0.981950,1.00740,0.943053,0.989778,0.997853,0.981927,0.952848,0.982492,0.960757,1.01868
1.00264,1.02059,1.00714,1.02949,1.00802,0.989998,0.980915,0.977188,1.00435,0.941833,0.982883,0.992208,0.980820,0.952104,0.983266,0.957945,1.01645
0.999036,1.01260,1.00153,1.01385,0.997537,0.977438,0.973175,0.973202,1.00301,0.937705,0.975351,0.985281,0.979197,0.952060,0.984297,0.959219,1.01330
0.994610,1.00249,0.996600,0.997286,0.984954,0.970264,0.966227,0.968274,1.00013,0.940707,0.971976,0.979879,0.979197,0.951447,0.982893,0.957989,1.00991
0.990505,0.994451,0.991244,0.983758,0.976832,0.966756,0.957256,0.962737,0.991879,0.939675,0.968700,0.972433,0.976763,0.952848,0.980945,0.958297,1.00784
0.984008,0.985917,0.982829,0.976103,0.971873,0.964788,0.953122,0.958862,0.985464,0.942021,0.966645,0.968416,0.974181,0.953373,0.979111,0.955924,0.999616
0.977797,0.980836,0.977814,0.973673,0.967179,0.962434,0.951803,0.957201,0.976850,0.943334,0.962880,0.967377,0.971083,0.953286,0.976474,0.955352,0.993313
0.972514,0.977655,0.973478,0.970554,0.966780,0.960850,0.952243,0.956259,0.971511,0.939957,0.962537,0.966164,0.968870,0.954336,0.975185,0.954298,0.987549
0.968801,0.975780,0.971013,0.969339,0.965082,0.959198,0.951627,0.954709,0.967428,0.942959,0.962195,0.965576,0.964518,0.955431,0.974125,0.951222,0.981708
0.966802,0.973412,0.970333,0.968042,0.964982,0.957410,0.949604,0.955761,0.963300,0.944179,0.959114,0.963359,0.963927,0.954424,0.972262,0.950782,0.976866
0.962233,0.970823,0.965998,0.966787,0.961920,0.955713,0.946790,0.953103,0.959756,0.943147,0.957744,0.962597,0.960829,0.953461,0.971976,0.949464,0.972177
0.960377,0.968554,0.967188,0.966098,0.962020,0.954966,0.945471,0.952827,0.959711,0.942865,0.956619,0.960519,0.959501,0.953330,0.969740,0.948058,0.967643
0.959128,0.967123,0.966423,0.966949,0.962319,0.955011,0.944503,0.952605,0.958859,0.943147,0.955935,0.960381,0.958616,0.954599,0.970256,0.948893,0.966951
0.958699,0.966038,0.966508,0.965855,0.961953,0.954876,0.944591,0.952660,0.957737,0.943522,0.957793,0.961143,0.956698,0.954555,0.969454,0.949464,0.965875
0.957414,0.965693,0.966508,0.965369,0.960955,0.954038,0.945383,0.952051,0.956974,0.944460,0.956424,0.960693,0.955887,0.953942,0.968164,0.947794,0.966106
0.956236,0.965520,0.968293,0.966058,0.960289,0.953812,0.943096,0.953103,0.957916,0.942677,0.955788,0.959896,0.956108,0.954161,0.968193,0.949420,0.966106
0.956557,0.965125,0.967698,0.964802,0.960822,0.953359,0.942128,0.952051,0.957961,0.941270,0.955886,0.959723,0.955518,0.954599,0.968336,0.947618,0.966874
0.956700,0.964533,0.971268,0.964924,0.961887,0.954468,0.944415,0.953435,0.956974,0.940614,0.957891,0.959688,0.957436,0.955343,0.967878,0.949332,0.964031
0.956129,0.964977,0.972883,0.965491,0.960056,0.953608,0.945734,0.953325,0.957827,0.942865,0.956962,0.958892,0.957362,0.955562,0.966531,0.948058,0.963031
0.954987,0.964311,0.977134,0.964114,0.959889,0.954921,0.943799,0.952605,0.957692,0.943709,0.957158,0.959723,0.958173,0.956963,0.967706,0.950255,0.962801
0.954094,0.963374,0.977644,0.963344,0.958824,0.953178,0.941689,0.950058,0.957244,0.943240,0.955935,0.959030,0.957510,0.954336,0.966502,0.948717,0.960802
0.952488,0.963497,0.976539,0.961562,0.957559,0.952296,0.940369,0.951608,0.956167,0.945117,0.954517,0.959792,0.954780,0.955300,0.963838,0.947794,0.959342
0.952381,0.963695,0.977134,0.962007,0.957526,0.951640,0.941953,0.950778,0.956212,0.944460,0.953636,0.959169,0.955001,0.955124,0.962462,0.947530,0.959265
0.951667,0.965027,0.976539,0.960914,0.955928,0.950983,0.943448,0.952716,0.956571,0.941927,0.954957,0.959203,0.954411,0.953855,0.962491,0.947398,0.957574
0.951417,0.964681,0.975519,0.962129,0.956428,0.952296,0.943712,0.952051,0.956750,0.940614,0.954321,0.959100,0.953895,0.953461,0.962061,0.948014,0.958958
0.950489,0.963818,0.973988,0.961724,0.956028,0.951232,0.942568,0.951387,0.955584,0.939863,0.953000,0.957264,0.953379,0.952235,0.961373,0.946036,0.957421
0.950061,0.962758,0.974753,0.962817,0.954896,0.950259,0.940985,0.950612,0.952847,0.940332,0.952756,0.957229,0.951165,0.951710,0.960771,0.944191,0.956806
0.950132,0.963695,0.974838,0.963709,0.955729,0.951617,0.942304,0.950003,0.953071,0.935547,0.952071,0.955948,0.952125,0.951666,0.960227,0.946036,0.956959
0.951596,0.964953,0.976029,0.964235,0.956994,0.952318,0.943008,0.952716,0.954821,0.936861,0.952756,0.955983,0.952788,0.952760,0.960456,0.945685,0.957497
0.949561,0.967444,0.975263,0.962372,0.956860,0.951956,0.942128,0.951332,0.952712,0.938268,0.953881,0.956156,0.952862,0.952542,0.959597,0.944762,0.955345
0.947562,0.966260,0.975008,0.961035,0.954497,0.949444,0.938874,0.949947,0.951411,0.940520,0.951729,0.954736,0.951018,0.951272,0.957018,0.943356,0.955576
0.947919,0.965890,0.977049,0.959172,0.954430,0.948562,0.938610,0.949560,0.951366,0.938362,0.950897,0.954805,0.950797,0.950046,0.956244,0.944278,0.953962
0.948347,0.967000,0.975434,0.959010,0.954131,0.949354,0.939138,0.949892,0.952802,0.937236,0.950555,0.954563,0.950206,0.949740,0.957304,0.943971,0.954423
0.945813,0.966358,0.973903,0.956620,0.953166,0.947023,0.938522,0.948342,0.949302,0.938080,0.949528,0.952485,0.948952,0.948820,0.955126,0.941905,0.952502
0.945634,0.964459,0.975179,0.958403,0.952999,0.946842,0.937203,0.947400,0.949168,0.938737,0.950800,0.952069,0.947256,0.948470,0.955298,0.941466,0.953962
0.944920,0.963917,0.975349,0.958321,0.951335,0.947634,0.938347,0.947456,0.948943,0.937611,0.949186,0.952450,0.948731,0.948207,0.953665,0.941642,0.952117
0.946241,0.965150,0.976199,0.960266,0.953066,0.949082,0.938874,0.948674,0.951680,0.937048,0.949430,0.952554,0.949395,0.948776,0.954811,0.942696,0.952502
0.945135,0.962955,0.974924,0.959010,0.952000,0.947385,0.936500,0.949006,0.948360,0.940051,0.949186,0.953628,0.948879,0.947200,0.955040,0.941246,0.952579
