Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.969641,0.968542,0.981139,0.969358,0.966253,0.960225,0.964103,0.961408,0.958682,0.963821,0.961279,0.971160,0.961333,0.959745,0.955745,0.964303,0.970874,0.964927
0.970100,0.968596,0.979552,0.970212,0.967430,0.961123,0.961583,0.962722,0.958989,0.963525,0.959842,0.971399,0.960547,0.966879,0.956033,0.965707,0.970110,0.964559
0.967629,0.966920,0.977790,0.969436,0.964290,0.959673,0.964013,0.959792,0.957952,0.963747,0.959555,0.969567,0.962433,0.960764,0.955918,0.962521,0.968092,0.963086
0.966288,0.965109,0.975851,0.966333,0.961587,0.957670,0.963473,0.959489,0.953229,0.973291,0.965014,0.982314,0.967306,0.963312,0.954189,0.960523,0.966183,0.962012
1.00724,0.977615,1.00194,0.972384,0.961020,0.961019,0.964462,0.955347,0.952193,0.986904,0.989943,1.00486,0.988211,0.990828,0.962257,0.961225,0.966347,0.962932
1.04381,0.999400,1.04354,1.01016,0.968563,0.994269,0.986145,0.959943,0.953383,0.988458,0.996193,1.00837,0.999057,0.992357,0.974991,0.969271,0.969837,0.971187
1.03576,1.00480,1.06240,1.02653,0.979071,1.00594,1.00234,0.973885,0.959181,0.986313,0.992313,1.00279,0.996385,0.984204,0.972744,0.976778,0.976601,0.976618
1.03216,1.00302,1.07562,1.02994,0.986789,1.00856,1.00756,0.991362,0.966477,0.979728,0.987644,0.988926,0.984439,0.977325,0.966290,0.981368,0.992528,0.978367
1.03385,1.00285,1.08302,1.03444,0.995989,1.00932,1.00702,1.00495,0.973735,0.975215,0.978305,0.976737,0.971550,0.974268,0.960758,0.983691,1.00491,0.981036
1.03389,1.00294,1.08391,1.03421,1.00109,1.01119,1.00792,1.01394,0.979725,0.968186,0.967385,0.970682,0.962276,0.967898,0.955399,0.987525,1.01522,0.983062
1.02933,0.998529,1.08056,1.02956,0.994724,1.00691,1.00918,1.01551,0.977498,0.964561,0.959339,0.966220,0.959289,0.957707,0.949522,0.983799,1.01544,0.981190
1.02640,0.993624,1.06434,1.02335,0.988489,1.00442,1.00729,1.01323,0.973658,0.961083,0.956250,0.962954,0.955831,0.955924,0.947735,0.978614,1.01140,0.978213
1.02323,0.990204,1.04407,1.02203,0.982080,1.00117,1.00756,1.00616,0.968896,0.961305,0.958261,0.965344,0.956775,0.958471,0.949695,0.977102,1.00387,0.976556
1.01218,0.983024,1.02292,1.01249,0.977502,0.996271,1.00054,0.994444,0.962906,0.962045,0.957040,0.967256,0.956932,0.958726,0.950847,0.974186,0.992146,0.973427
0.998694,0.976294,1.00917,1.00093,0.970264,0.985533,0.998920,0.982068,0.958529,0.960861,0.956250,0.965424,0.956775,0.956943,0.949579,0.970676,0.978728,0.970021
0.986268,0.971812,0.997003,0.988442,0.966994,0.973760,0.989384,0.972167,0.955533,0.960639,0.955460,0.966300,0.958189,0.955924,0.950617,0.967543,0.974092,0.966124
0.980408,0.972466,0.997885,0.983477,0.967779,0.967407,0.975349,0.969137,0.956685,0.961453,0.957543,0.969168,0.957246,0.961274,0.951827,0.965869,0.972128,0.964467
0.976137,0.971471,0.989424,0.976806,0.965555,0.963022,0.971120,0.965045,0.954113,0.960047,0.957112,0.968850,0.959447,0.958726,0.953728,0.965113,0.969783,0.964313
0.971406,0.968528,0.986779,0.973858,0.961980,0.959224,0.971930,0.961711,0.954266,0.960047,0.956825,0.969089,0.957246,0.959236,0.948484,0.962737,0.969074,0.961459
0.970453,0.966703,0.982549,0.970910,0.962372,0.957739,0.965722,0.959236,0.953229,0.959677,0.957399,0.966539,0.957718,0.958726,0.950098,0.962899,0.967056,0.962073
0.970665,0.967261,0.979905,0.970600,0.963026,0.958430,0.965182,0.960398,0.955533,0.961749,0.957184,0.968372,0.960547,0.961274,0.952230,0.963871,0.968092,0.962042
0.970595,0.966294,0.978671,0.970755,0.961805,0.957601,0.964282,0.959943,0.954804,0.960491,0.956106,0.968531,0.957560,0.958981,0.951135,0.962305,0.969183,0.961889
0.966147,0.965095,0.977790,0.965169,0.958840,0.954839,0.965002,0.958580,0.953229,0.959234,0.956394,0.966699,0.955831,0.953376,0.951308,0.961711,0.965910,0.960968
0.967170,0.964659,0.976203,0.967031,0.960192,0.954770,0.963023,0.957670,0.954305,0.961231,0.957256,0.967734,0.954731,0.956688,0.950271,0.961279,0.966674,0.960079
0.967523,0.965558,0.976908,0.966799,0.961631,0.956980,0.959244,0.958984,0.955610,0.962637,0.954382,0.968212,0.956932,0.957452,0.951020,0.962521,0.968856,0.960692
0.967064,0.964536,0.976379,0.966721,0.962939,0.956324,0.960594,0.959034,0.956378,0.961453,0.956034,0.969328,0.957718,0.959745,0.952230,0.963115,0.967874,0.960754
0.964699,0.962642,0.976556,0.965790,0.957532,0.954977,0.960864,0.956610,0.954074,0.958050,0.954454,0.966460,0.954574,0.953631,0.950328,0.962197,0.965692,0.959710
0.967735,0.964782,0.977084,0.967419,0.960715,0.955702,0.960414,0.958782,0.955226,0.959382,0.955244,0.967097,0.955674,0.955669,0.951366,0.961441,0.966565,0.960017
0.964982,0.963433,0.975145,0.965480,0.958622,0.953872,0.957265,0.957973,0.952845,0.970184,0.963218,0.980561,0.962748,0.962038,0.951135,0.962413,0.963947,0.959403
0.996823,0.971989,0.991539,0.966876,0.957837,0.953838,0.960144,0.952518,0.949005,0.983501,0.987356,0.999920,0.983024,0.985987,0.957070,0.960199,0.963292,0.958299
1.03474,0.991921,1.03102,0.995889,0.960802,0.984739,0.981466,0.953478,0.947124,0.985203,0.992098,1.00359,0.991041,0.983949,0.966405,0.964087,0.964929,0.963699
1.03191,1.00142,1.05359,1.02025,0.973316,0.999965,0.991633,0.967268,0.955917,0.981503,0.988362,0.999841,0.990097,0.981656,0.967500,0.971702,0.971147,0.970818
1.02912,1.00244,1.06839,1.02839,0.983650,1.00269,0.994782,0.983987,0.961908,0.975881,0.984842,0.987651,0.981452,0.982420,0.965829,0.975320,0.986691,0.973519
1.03018,0.999646,1.07686,1.02893,0.989623,1.00476,0.997931,0.998889,0.968320,0.970036,0.975934,0.972594,0.966677,0.974522,0.957128,0.979910,1.00016,0.976096
1.02965,0.999183,1.08073,1.02979,0.994288,1.00532,1.00090,1.00803,0.974234,0.964413,0.962644,0.965025,0.960861,0.964076,0.950328,0.981584,1.00731,0.977753
1.02746,0.998474,1.07650,1.02762,0.993547,1.00231,0.999730,1.01349,0.974772,0.960861,0.956394,0.961679,0.956146,0.960000,0.947390,0.979748,1.01265,0.977232
1.02602,0.994155,1.06328,1.02265,0.987486,1.00093,0.999550,1.01172,0.970663,0.957680,0.952514,0.961918,0.951587,0.953121,0.945142,0.973970,1.01025,0.974899
1.01758,0.986798,1.04107,1.01683,0.977807,0.996513,0.998201,1.00343,0.965325,0.957532,0.953520,0.961759,0.951430,0.955159,0.944624,0.971810,1.00071,0.972046
1.00660,0.978474,1.01833,1.00977,0.972618,0.992853,0.995861,0.992423,0.959335,0.956496,0.951652,0.963193,0.952531,0.956178,0.944739,0.969325,0.988437,0.967474
0.994670,0.975735,1.00564,0.997207,0.970002,0.985430,0.986325,0.980502,0.956109,0.955830,0.952155,0.964468,0.953002,0.958471,0.947390,0.967057,0.979873,0.964436
0.983620,0.971948,0.997708,0.988674,0.966819,0.974381,0.980117,0.970652,0.954497,0.957902,0.951940,0.964548,0.954417,0.957197,0.947274,0.964519,0.973928,0.962503
0.975713,0.967752,0.991186,0.976573,0.961892,0.965128,0.972829,0.964591,0.953153,0.956052,0.950862,0.963910,0.953788,0.951592,0.946410,0.962575,0.968310,0.960784
0.972818,0.966812,0.987485,0.972384,0.960541,0.961123,0.967791,0.961863,0.950810,0.955830,0.950718,0.963592,0.953317,0.954650,0.945257,0.960523,0.966238,0.959956
0.970912,0.965681,0.985193,0.969591,0.960454,0.957256,0.964372,0.959792,0.951924,0.955978,0.952012,0.965902,0.954260,0.957962,0.946698,0.960037,0.964765,0.960171
0.968053,0.964604,0.978495,0.968738,0.959015,0.954563,0.960054,0.958580,0.951309,0.956348,0.951509,0.965743,0.952688,0.957197,0.946064,0.960523,0.963783,0.958422
0.967241,0.963814,0.979552,0.966256,0.958491,0.953493,0.959604,0.956509,0.951309,0.954424,0.951078,0.964627,0.954731,0.950828,0.945776,0.959443,0.963510,0.958974
0.965758,0.963623,0.976203,0.965325,0.958404,0.953078,0.959694,0.955700,0.950503,0.955904,0.953161,0.963751,0.951430,0.955159,0.946986,0.958579,0.963674,0.958759
0.965864,0.962642,0.977966,0.964704,0.958491,0.953976,0.957535,0.956509,0.951271,0.956940,0.951006,0.963990,0.952688,0.957197,0.946525,0.959011,0.964601,0.958145
0.964346,0.961771,0.974440,0.962144,0.956137,0.953285,0.959154,0.954892,0.952385,0.954868,0.951149,0.962954,0.950802,0.953631,0.945719,0.958849,0.964765,0.957716
0.963111,0.961566,0.973206,0.962920,0.955134,0.951939,0.959514,0.954387,0.949927,0.955386,0.953017,0.963273,0.951902,0.953121,0.945891,0.958363,0.963456,0.957317
0.964417,0.961948,0.973735,0.964316,0.956311,0.953044,0.956635,0.955296,0.950119,0.955608,0.951365,0.963273,0.951902,0.952612,0.946871,0.956958,0.963456,0.956519
0.964064,0.962697,0.972678,0.966100,0.957009,0.954287,0.957085,0.953427,0.951309,0.955016,0.952586,0.962874,0.954574,0.956688,0.947793,0.959065,0.962529,0.957961
0.962687,0.962397,0.973383,0.963075,0.956311,0.952422,0.957355,0.954387,0.950388,0.955830,0.950647,0.964388,0.954102,0.954140,0.946986,0.957985,0.962420,0.956304
0.962052,0.960858,0.971444,0.961446,0.954437,0.951317,0.956275,0.951962,0.949197,0.963525,0.951581,0.971319,0.958661,0.954650,0.944393,0.958309,0.961111,0.956274
0.983656,0.968010,0.985546,0.961834,0.954873,0.948590,0.950607,0.949790,0.944973,0.971959,0.963362,0.979764,0.964319,0.964331,0.943125,0.955338,0.960401,0.956243
1.02266,0.983406,1.01287,0.979210,0.956442,0.967269,0.965272,0.950548,0.945089,0.967298,0.959124,0.973948,0.960233,0.961274,0.943125,0.959443,0.964001,0.960876
1.03121,0.991607,1.02909,0.998526,0.960584,0.983876,0.978678,0.955044,0.945511,0.963969,0.951796,0.966460,0.951587,0.954140,0.941858,0.962521,0.966074,0.964405
1.02722,0.994632,1.03596,1.00853,0.963026,0.990574,0.985875,0.961004,0.947201,0.961823,0.950072,0.961600,0.952531,0.950828,0.943241,0.966571,0.966729,0.967105
1.02263,0.992084,1.03437,1.01303,0.964814,0.992439,0.985155,0.960449,0.950810,0.959160,0.950934,0.960564,0.952373,0.948790,0.942895,0.966787,0.967765,0.967566
1.01317,0.986171,1.02450,1.01032,0.962634,0.989849,0.983266,0.958832,0.949543,0.956200,0.949569,0.960006,0.951745,0.952357,0.943586,0.964033,0.965201,0.966062
0.995905,0.978160,1.00828,0.998992,0.961064,0.981356,0.975708,0.958378,0.947393,0.955386,0.948060,0.961201,0.949230,0.950573,0.942780,0.962629,0.963510,0.963147
0.982103,0.972779,0.998414,0.986735,0.960977,0.971550,0.969861,0.955650,0.948775,0.953833,0.948276,0.960006,0.950173,0.952357,0.943414,0.960469,0.962910,0.961644
0.974619,0.970313,0.990658,0.977892,0.958579,0.964058,0.965002,0.955953,0.948122,0.955164,0.949282,0.962396,0.951902,0.952866,0.943817,0.959659,0.962692,0.962503
0.969712,0.967329,0.986427,0.971763,0.956747,0.956703,0.964822,0.953074,0.946509,0.954202,0.949497,0.961201,0.950487,0.947771,0.942895,0.958795,0.961111,0.960171
0.966323,0.964754,0.982020,0.966566,0.955570,0.953803,0.962663,0.952771,0.946241,0.953463,0.948707,0.959688,0.951116,0.947516,0.942895,0.956256,0.961438,0.959496
0.965017,0.962806,0.978671,0.965402,0.954960,0.950661,0.959064,0.953023,0.944551,0.953759,0.947989,0.959927,0.948915,0.945478,0.942780,0.955932,0.960292,0.958943
0.964205,0.962547,0.977261,0.965247,0.956660,0.951490,0.954656,0.952619,0.946394,0.953685,0.949282,0.961918,0.950487,0.951083,0.944220,0.957228,0.961329,0.956949
0.962299,0.961416,0.973912,0.964083,0.954437,0.949971,0.956095,0.950700,0.944513,0.953611,0.947701,0.961201,0.948129,0.947516,0.943298,0.956418,0.959092,0.957961
0.961911,0.960081,0.972678,0.961756,0.953041,0.949556,0.957355,0.949639,0.945165,0.952205,0.948132,0.959528,0.947658,0.948790,0.942031,0.955122,0.957292,0.956304
0.961911,0.959659,0.971620,0.960825,0.951908,0.949280,0.956185,0.949790,0.945165,0.954129,0.947917,0.961918,0.947972,0.947516,0.943932,0.954420,0.956256,0.955077
0.962758,0.959291,0.970739,0.960825,0.953826,0.948417,0.951237,0.950750,0.945549,0.952649,0.947629,0.963273,0.948129,0.951592,0.944163,0.954636,0.958056,0.955967
0.961099,0.959713,0.971444,0.959972,0.954088,0.950074,0.950697,0.950346,0.944820,0.952427,0.947629,0.961440,0.948758,0.952866,0.944220,0.955608,0.956474,0.955967
0.959792,0.958160,0.967213,0.957645,0.950033,0.947588,0.953306,0.947315,0.944513,0.952057,0.946480,0.957855,0.947972,0.947516,0.940821,0.953016,0.956365,0.953942
0.959792,0.957138,0.967566,0.956093,0.951123,0.949936,0.952407,0.947416,0.944589,0.951761,0.946624,0.960245,0.949230,0.948026,0.940993,0.952368,0.955765,0.954156
0.959298,0.957670,0.970386,0.959429,0.953564,0.950074,0.952497,0.950093,0.945933,0.951317,0.948635,0.960245,0.949701,0.948790,0.942261,0.953880,0.955493,0.954402
0.959263,0.958787,0.970562,0.957878,0.952169,0.949349,0.954926,0.949538,0.945204,0.951983,0.946839,0.960086,0.950802,0.949809,0.941109,0.953124,0.956093,0.954801
0.958769,0.957602,0.966861,0.957179,0.951341,0.948106,0.955646,0.948831,0.944589,0.951539,0.945833,0.959688,0.948444,0.947516,0.941685,0.952584,0.956093,0.954494
0.957321,0.955926,0.969681,0.956636,0.950338,0.948866,0.953846,0.947770,0.942900,0.951021,0.945690,0.958254,0.946558,0.947261,0.941454,0.951072,0.955056,0.953481
0.958910,0.959127,0.967566,0.960593,0.953826,0.949556,0.952947,0.948831,0.944014,0.950281,0.945115,0.959528,0.949387,0.951592,0.942780,0.955230,0.957292,0.955844
0.959051,0.959741,0.973383,0.958576,0.952562,0.946035,0.950337,0.946103,0.943054,0.951021,0.945402,0.956820,0.948444,0.947261,0.940648,0.955230,0.956965,0.955445
0.963181,0.961198,0.972501,0.956093,0.951384,0.945586,0.952856,0.945598,0.942516,0.951613,0.945043,0.956342,0.946243,0.947006,0.938977,0.952530,0.955438,0.954310
0.972218,0.962247,0.974617,0.959196,0.950120,0.946138,0.951687,0.946962,0.941978,0.951761,0.944828,0.958094,0.948915,0.944204,0.939438,0.953394,0.958383,0.955046
0.978325,0.964386,0.975498,0.960360,0.951820,0.950212,0.952767,0.947618,0.942401,0.953019,0.947270,0.957537,0.950959,0.944968,0.940359,0.954150,0.958274,0.955629
0.981750,0.964291,0.981668,0.962067,0.954000,0.953044,0.951597,0.949386,0.943245,0.953167,0.947055,0.959289,0.952845,0.951083,0.941685,0.953934,0.958874,0.955292
0.979102,0.962193,0.976027,0.960127,0.951908,0.952905,0.953846,0.948022,0.941902,0.951243,0.945833,0.960405,0.949387,0.946242,0.940417,0.953340,0.957511,0.954524
0.973595,0.960694,0.975674,0.958498,0.951646,0.951386,0.952497,0.948629,0.941479,0.951317,0.945618,0.958811,0.947501,0.946497,0.940590,0.951666,0.956856,0.954218
0.967064,0.960054,0.974088,0.956947,0.952126,0.948175,0.948538,0.947265,0.941748,0.951021,0.945474,0.959050,0.948129,0.949554,0.941397,0.951450,0.954893,0.954279
0.962016,0.959100,0.976379,0.957024,0.952126,0.946483,0.949258,0.947214,0.941249,0.950947,0.944397,0.958333,0.947186,0.947261,0.941397,0.951558,0.956038,0.953635
0.959192,0.956471,0.973206,0.955473,0.949117,0.944377,0.949348,0.945497,0.939674,0.949245,0.944109,0.958015,0.947186,0.945223,0.939207,0.950100,0.953693,0.952561
0.956545,0.956307,0.970562,0.954852,0.950556,0.945482,0.950427,0.946002,0.939674,0.950503,0.946480,0.955784,0.946715,0.947771,0.938919,0.950370,0.953856,0.953573
0.957004,0.956239,0.970739,0.956326,0.949292,0.946207,0.948808,0.946406,0.941133,0.949541,0.945330,0.958333,0.945457,0.946752,0.939841,0.949884,0.953474,0.953911
0.955627,0.956144,0.970034,0.956714,0.949030,0.945310,0.949798,0.945648,0.942017,0.950133,0.945762,0.957935,0.945615,0.946242,0.939322,0.951612,0.955383,0.952868
0.954286,0.954291,0.963335,0.953223,0.947068,0.944550,0.952227,0.946355,0.941249,0.948579,0.944037,0.957696,0.947972,0.943949,0.939726,0.950370,0.952056,0.951640
0.954038,0.953869,0.966861,0.953068,0.948158,0.945275,0.952227,0.946406,0.940596,0.949319,0.945330,0.957776,0.947501,0.943949,0.938573,0.950478,0.952602,0.951088
0.956651,0.955163,0.967566,0.955861,0.950643,0.945310,0.950157,0.945901,0.940942,0.949097,0.946695,0.959688,0.948129,0.947261,0.939034,0.952422,0.953420,0.951793
0.955027,0.954795,0.965098,0.954387,0.949510,0.944481,0.949348,0.945699,0.940903,0.950577,0.944828,0.958891,0.948444,0.946497,0.940187,0.952044,0.953693,0.952745
0.955486,0.953065,0.963864,0.953611,0.947068,0.944964,0.952137,0.945648,0.939713,0.947396,0.943965,0.956182,0.946400,0.943949,0.938746,0.948642,0.952111,0.950290
0.954533,0.952874,0.965803,0.953534,0.947024,0.944377,0.949978,0.944941,0.941210,0.949023,0.945043,0.957616,0.945300,0.943440,0.938977,0.947292,0.952275,0.950290
0.955874,0.954563,0.964216,0.956016,0.950294,0.944619,0.947818,0.945396,0.941556,0.948727,0.946193,0.957377,0.945929,0.946752,0.940302,0.949668,0.953638,0.950658
