Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.971142,0.984630,0.973809,0.973642,0.972312,0.967462,0.963344,0.972369,0.971828,0.962707,0.965166,0.965057,0.992487,0.966603,0.971610,0.964991,0.964822,0.960404,0.964382,0.958457,0.973349,0.964749
0.970262,0.982547,0.974305,0.973493,0.974619,0.967401,0.964140,0.973694,0.973438,0.964967,0.965663,0.966701,0.989896,0.968651,0.971755,0.966787,0.967869,0.963478,0.966408,0.963299,0.973190,0.966376
0.971738,0.978135,0.972167,0.972414,0.973011,0.969344,0.963344,0.973242,0.970913,0.965956,0.966326,0.965339,0.986010,0.967429,0.967160,0.963990,0.967361,0.964449,0.965193,0.962419,0.970803,0.967139
0.969808,0.972279,0.968807,0.967682,0.968256,0.966308,0.961200,0.968491,0.965023,0.961765,0.963841,0.962521,0.979378,0.963465,0.961018,0.960074,0.961590,0.959717,0.961996,0.955614,0.966746,0.962724
0.969836,0.970737,0.968273,0.968371,0.968536,0.967826,0.961568,0.967877,0.965242,0.962448,0.964006,0.961629,0.975648,0.964423,0.959325,0.959927,0.963067,0.960445,0.961771,0.958220,0.964996,0.963388
0.969184,0.969474,0.968005,0.971096,0.968466,0.968251,0.962119,0.969396,0.967145,0.962377,0.965124,0.961112,0.975699,0.966570,0.962469,0.962459,0.966668,0.965177,0.963707,0.964653,0.964360,0.961861
0.970319,0.966866,0.967700,0.968011,0.967277,0.966855,0.960864,0.966746,0.964145,0.961836,0.964255,0.959680,0.972073,0.964290,0.958696,0.960221,0.962975,0.961901,0.961185,0.959778,0.961933,0.962924
0.968985,0.963930,0.966746,0.966274,0.966019,0.966005,0.960037,0.963838,0.961474,0.961153,0.963012,0.959257,0.968705,0.961747,0.956907,0.957866,0.959420,0.959474,0.960735,0.954936,0.961058,0.960899
0.968616,0.964537,0.968807,0.968760,0.966508,0.966673,0.961599,0.965034,0.963815,0.961153,0.963219,0.960549,0.969378,0.962209,0.957342,0.960015,0.963529,0.962305,0.960285,0.960726,0.961734,0.961895
0.970234,0.966292,0.970716,0.969659,0.970983,0.973715,0.961047,0.967328,0.966852,0.962424,0.965704,0.961300,0.970466,0.965050,0.960776,0.961811,0.964406,0.966552,0.960780,0.963908,0.962411,0.964484
0.966885,0.964127,0.974267,0.970497,0.977696,1.01597,0.959332,0.966100,0.959022,0.957480,0.963965,0.957965,0.966839,0.962672,0.956471,0.958396,0.958728,0.969869,0.958889,0.956494,0.960382,0.962890
0.976845,0.987025,1.03833,0.979872,0.982590,1.01378,0.956484,0.992793,0.966084,0.959528,0.968604,0.954067,0.977824,0.958146,0.968127,0.959633,0.958497,0.987341,0.954521,0.949790,0.964678,0.963753
1.00690,1.01954,1.10965,1.03352,1.04034,1.07497,0.981228,1.03480,1.00212,0.992419,1.01118,0.964822,1.01803,0.973771,0.992165,0.987074,0.986427,1.00178,0.973748,0.966312,0.984248,0.988183
1.01373,1.00864,1.10587,1.05975,1.06831,1.08056,0.992069,1.04230,1.00424,0.997975,1.02738,0.984172,1.01855,1.00297,0.986651,0.985985,0.997138,0.998706,0.988338,0.979483,0.982379,1.00564
1.01498,1.00577,1.08896,1.05835,1.06908,1.05202,0.997397,1.03804,0.999049,0.985662,1.01988,1.00881,1.01290,1.01847,0.983169,0.980714,0.996584,0.989808,0.993876,0.986931,0.980827,1.01155
1.01297,1.00422,1.08014,1.04250,1.05552,1.04280,0.992865,1.03396,0.995244,0.984696,1.01309,1.01813,1.01342,1.01470,0.983169,0.981303,0.994968,0.976663,0.994597,0.992077,0.980191,1.01351
1.01226,1.00459,1.07281,1.03480,1.04804,1.04116,0.989711,1.03264,0.997439,0.985003,1.00911,1.01594,1.01415,1.00436,0.986409,0.985396,0.996261,0.966835,0.994326,1.00230,0.982140,1.01583
1.00897,1.00300,1.06704,1.02905,1.04181,1.03800,0.988271,1.03128,0.995646,0.984955,1.00514,1.00301,1.01135,0.993724,0.985345,0.983983,0.990998,0.958584,0.992030,0.994346,0.980191,1.01361
1.00559,1.00003,1.06204,1.02210,1.03181,1.03236,0.983372,1.03115,0.992207,0.982837,1.00120,0.995162,1.00793,0.989000,0.981766,0.980803,0.983657,0.950212,0.986221,0.984189,0.978282,1.00939
0.998865,0.999196,1.05143,1.00872,1.01475,1.02392,0.979176,1.02640,0.991731,0.981918,0.998965,0.991898,1.00492,0.985399,0.980557,0.979124,0.979271,0.951830,0.978656,0.977824,0.977407,1.00146
0.990210,0.998228,1.03555,0.997035,0.998042,1.00862,0.975103,1.01202,0.992646,0.980011,0.994823,0.988000,1.00420,0.980675,0.979058,0.980597,0.973916,0.954378,0.972397,0.972305,0.976333,0.989046
0.981045,0.996473,1.01222,0.983886,0.985037,0.992108,0.969806,0.994312,0.988804,0.976386,0.983391,0.977926,0.999689,0.969378,0.975140,0.975473,0.965376,0.952113,0.965328,0.960353,0.972713,0.975703
0.972901,0.995046,0.995075,0.977596,0.976717,0.976568,0.966284,0.983422,0.986243,0.971700,0.974982,0.970998,0.998756,0.963894,0.975092,0.972794,0.961082,0.950738,0.962716,0.955850,0.971679,0.965280
0.967027,0.993685,0.985415,0.973972,0.974899,0.971772,0.963191,0.978962,0.986609,0.968239,0.968894,0.967640,0.998290,0.965050,0.973351,0.972028,0.963806,0.955308,0.962086,0.956426,0.972713,0.961563
0.963707,0.991208,0.978887,0.972145,0.970214,0.967158,0.960129,0.975827,0.983719,0.964755,0.965787,0.964963,0.998549,0.964356,0.972238,0.969820,0.961728,0.956764,0.960375,0.956155,0.971321,0.960135
0.962033,0.985861,0.972587,0.966304,0.966648,0.964548,0.957893,0.971852,0.978304,0.960870,0.962722,0.962803,0.993523,0.960525,0.965564,0.963284,0.956419,0.953044,0.958573,0.950129,0.967383,0.957380
0.961068,0.982104,0.969304,0.965046,0.965739,0.963213,0.957066,0.969623,0.975084,0.960117,0.959409,0.961629,0.989430,0.960558,0.963387,0.962047,0.956973,0.954135,0.958754,0.950670,0.967303,0.955754
0.961210,0.980874,0.967662,0.967203,0.967417,0.963455,0.958383,0.969170,0.975450,0.960352,0.961065,0.962263,0.989948,0.962771,0.963823,0.961046,0.960113,0.957573,0.959339,0.956121,0.966070,0.956916
0.961465,0.976642,0.966173,0.966454,0.965389,0.964305,0.958016,0.968265,0.969559,0.958845,0.960693,0.961441,0.985130,0.961416,0.959518,0.959368,0.957758,0.955956,0.958709,0.953447,0.964877,0.957380
0.960245,0.971131,0.963997,0.964327,0.963502,0.962545,0.956944,0.964613,0.965206,0.957197,0.959450,0.959351,0.980155,0.959732,0.955939,0.956511,0.954711,0.954297,0.958213,0.948944,0.960223,0.957082
0.959706,0.969278,0.963577,0.963459,0.963222,0.962059,0.957189,0.965357,0.965059,0.957244,0.959160,0.960337,0.976891,0.959500,0.955794,0.955952,0.956512,0.954176,0.957538,0.952092,0.959308,0.957181
0.961408,0.968195,0.965028,0.965525,0.965320,0.962666,0.957893,0.965648,0.965937,0.958516,0.960237,0.961018,0.974715,0.962176,0.955746,0.958396,0.958543,0.959353,0.958934,0.957510,0.959069,0.957746
0.960699,0.966489,0.964875,0.965316,0.964131,0.961816,0.957556,0.964258,0.962791,0.958092,0.959906,0.959656,0.970415,0.959798,0.954295,0.955039,0.955635,0.955753,0.957042,0.953819,0.957637,0.955787
0.959592,0.964143,0.965066,0.963129,0.962872,0.961209,0.957464,0.963870,0.959827,0.956468,0.959616,0.959093,0.966580,0.959434,0.952747,0.954185,0.956419,0.954783,0.957538,0.950840,0.956484,0.956717
0.961040,0.964127,0.965104,0.965436,0.966019,0.965944,0.957740,0.963773,0.961071,0.956703,0.959864,0.960525,0.965389,0.960425,0.954150,0.955864,0.957804,0.957412,0.957042,0.954395,0.957160,0.958111
0.959337,0.962733,0.966936,0.967952,0.974689,1.00856,0.955413,0.962868,0.958437,0.954702,0.958704,0.957754,0.963679,0.959864,0.952167,0.954568,0.957296,0.963923,0.955602,0.954869,0.955171,0.956683
0.958145,0.965751,0.998015,0.964896,0.968326,0.997572,0.950145,0.976894,0.954376,0.950699,0.957710,0.951390,0.958756,0.953852,0.951393,0.951565,0.950141,0.979859,0.947541,0.948741,0.950796,0.953364
0.982208,1.00359,1.07697,0.992452,0.996854,1.04007,0.963742,1.01561,0.977791,0.972195,0.984468,0.954983,0.989016,0.957320,0.975624,0.972823,0.964268,0.989444,0.956547,0.949079,0.970167,0.967106
1.00057,1.00884,1.10167,1.03579,1.04559,1.07412,0.984750,1.03144,0.998061,0.992372,1.01201,0.965550,1.00907,0.975125,0.978622,0.978859,0.983057,0.991304,0.974018,0.962893,0.974861,0.987320
1.00340,1.00656,1.09274,1.05304,1.06251,1.06119,0.991885,1.03164,0.998427,0.988887,1.01702,0.987671,1.00762,1.00443,0.977317,0.976386,0.991090,0.983579,0.985276,0.975420,0.973469,0.999170
1.00545,1.00207,1.08197,1.05026,1.05978,1.04098,0.988670,1.02776,0.993304,0.981071,1.00986,1.00571,1.00404,1.01328,0.976156,0.974502,0.990028,0.971648,0.987257,0.981480,0.973946,1.00491
1.00400,1.00026,1.07491,1.03708,1.04964,1.03673,0.983372,1.02711,0.989682,0.980270,1.00489,1.01432,1.00435,1.00714,0.976930,0.976798,0.988135,0.958342,0.988518,0.988082,0.973031,1.00727
1.00264,1.00075,1.06991,1.03037,1.04237,1.03654,0.983157,1.02908,0.990268,0.981000,1.00348,1.01064,1.00482,0.996234,0.979203,0.977299,0.988274,0.953205,0.988743,0.988861,0.974145,1.00807
0.999546,0.999836,1.06429,1.02393,1.03419,1.02835,0.980616,1.02614,0.988914,0.979046,0.998053,1.00063,1.00109,0.989396,0.975576,0.974001,0.981349,0.947179,0.985276,0.981582,0.971559,1.00521
0.993757,0.997884,1.05338,1.01147,1.01790,1.02167,0.977155,1.02181,0.987560,0.976762,0.996189,0.994529,0.999016,0.984904,0.973109,0.972499,0.975301,0.945238,0.979377,0.974540,0.969769,0.997145
0.987401,0.997540,1.03967,0.998323,1.00154,1.01111,0.975624,1.01138,0.988841,0.976833,0.992130,0.988986,0.997668,0.979651,0.973157,0.972529,0.970362,0.947017,0.971452,0.968987,0.968695,0.988914
0.978661,0.996162,1.01966,0.986342,0.988323,0.994354,0.970632,0.995540,0.987341,0.976268,0.985793,0.980838,0.992435,0.969972,0.971029,0.970085,0.964360,0.949120,0.965958,0.959439,0.966786,0.974707
0.971000,0.992242,1.00034,0.975889,0.975388,0.978085,0.964569,0.982000,0.983755,0.972313,0.975107,0.970505,0.993471,0.962837,0.966289,0.968171,0.957666,0.946047,0.958979,0.953108,0.966428,0.964152
0.964672,0.989026,0.987630,0.969539,0.971333,0.968858,0.960282,0.975181,0.981743,0.967392,0.966408,0.964259,0.993886,0.960260,0.966144,0.966552,0.956927,0.947826,0.957313,0.951618,0.964837,0.959073
0.961040,0.986025,0.980185,0.968161,0.969445,0.966066,0.958781,0.974211,0.981377,0.964402,0.962846,0.961676,0.991295,0.960789,0.964355,0.965168,0.957066,0.952275,0.956232,0.953142,0.965155,0.956849
0.959309,0.981317,0.973618,0.964956,0.966089,0.960845,0.956331,0.970463,0.976950,0.960705,0.960195,0.960408,0.989689,0.958675,0.961211,0.962518,0.954388,0.950091,0.955602,0.951686,0.963087,0.956418
0.957805,0.977610,0.970411,0.963369,0.961824,0.959085,0.956209,0.967457,0.973511,0.957998,0.957752,0.959374,0.987409,0.958642,0.957680,0.960104,0.953880,0.948514,0.953665,0.950027,0.960899,0.951804
0.957606,0.975133,0.968540,0.963968,0.964481,0.960602,0.955229,0.966811,0.972669,0.956656,0.958290,0.958670,0.986062,0.958642,0.958019,0.959250,0.954988,0.953246,0.955421,0.953379,0.960820,0.953995
0.958656,0.973952,0.967242,0.963848,0.964900,0.960056,0.956546,0.965938,0.970986,0.957056,0.958829,0.959586,0.982435,0.958939,0.956181,0.957483,0.957158,0.954783,0.955872,0.954699,0.959706,0.954791
0.957294,0.968096,0.964378,0.961512,0.961194,0.957931,0.954892,0.962998,0.962315,0.954749,0.956758,0.957895,0.976218,0.956428,0.950667,0.953508,0.954203,0.950455,0.954431,0.949316,0.956126,0.952800
0.957890,0.964635,0.962851,0.960643,0.961893,0.957446,0.953300,0.960315,0.960413,0.954443,0.956509,0.956157,0.971762,0.954942,0.949555,0.952919,0.951988,0.949848,0.953530,0.948131,0.954495,0.951638
0.956783,0.964422,0.965180,0.962950,0.963572,0.958599,0.953055,0.962125,0.961803,0.955031,0.957089,0.957825,0.969534,0.956296,0.950039,0.954303,0.954203,0.952639,0.954926,0.953548,0.955569,0.952401
0.956925,0.963143,0.964035,0.962201,0.963851,0.958781,0.953545,0.961737,0.961693,0.955667,0.957006,0.958529,0.968083,0.957618,0.949507,0.953273,0.954019,0.954135,0.954566,0.955444,0.952904,0.952302
0.956471,0.959452,0.962851,0.958607,0.960425,0.958720,0.952840,0.959314,0.955510,0.953995,0.957048,0.956674,0.962746,0.955140,0.948201,0.950152,0.949818,0.949848,0.953575,0.949756,0.951790,0.951572
0.958089,0.959813,0.964417,0.959176,0.963362,0.962727,0.953728,0.958635,0.956534,0.952889,0.956012,0.956275,0.961865,0.955834,0.947766,0.951153,0.952588,0.952841,0.952585,0.950298,0.951989,0.952800
0.955478,0.959747,0.965142,0.963189,0.972451,1.00431,0.951524,0.958118,0.955217,0.952112,0.955225,0.954866,0.960415,0.956329,0.947233,0.951035,0.952818,0.959838,0.951324,0.950501,0.950040,0.953397
0.952385,0.959124,0.984308,0.959924,0.964341,0.994415,0.944878,0.967748,0.950168,0.946085,0.953858,0.948079,0.955337,0.950020,0.943654,0.946383,0.946355,0.975814,0.944750,0.944441,0.946420,0.950244
0.968786,0.991356,1.05757,0.975949,0.981052,1.02234,0.954892,0.999935,0.960888,0.958916,0.972663,0.947891,0.974145,0.949623,0.963387,0.961841,0.952680,0.979656,0.948622,0.939294,0.958353,0.956916
0.988933,1.00343,1.08987,1.01962,1.03286,1.06313,0.977339,1.02165,0.989024,0.983614,1.00497,0.956956,0.997668,0.965348,0.972045,0.974031,0.974609,0.981274,0.966453,0.954733,0.967423,0.977761
0.995063,1.00297,1.08892,1.04646,1.05608,1.05979,0.986556,1.02508,0.997512,0.986039,1.01309,0.976188,1.00145,0.998745,0.973012,0.974384,0.987812,0.981274,0.979512,0.974844,0.967820,0.991569
0.998127,1.00072,1.07934,1.04643,1.05754,1.04183,0.985607,1.02233,0.990707,0.978740,1.00725,0.998403,0.999067,1.00965,0.970739,0.970998,0.985365,0.967280,0.982529,0.978027,0.968059,0.998772
0.997730,0.996851,1.06994,1.03376,1.04419,1.03327,0.979238,1.01949,0.984121,0.974996,1.00012,1.00834,0.996995,1.00443,0.968708,0.968731,0.981857,0.951304,0.983429,0.978433,0.966547,1.00063
0.998411,0.998015,1.06563,1.02792,1.03888,1.03114,0.978411,1.02265,0.986463,0.975609,0.996769,1.00977,0.997461,0.994715,0.971319,0.971440,0.982503,0.948473,0.982934,0.986660,0.969928,1.00402
0.995063,0.997654,1.06059,1.02399,1.03370,1.02604,0.976512,1.02278,0.986609,0.975703,0.996645,1.00075,0.998549,0.988736,0.972335,0.971057,0.981857,0.947139,0.981538,0.985949,0.968974,1.00143
0.990068,0.994587,1.05120,1.00878,1.01538,1.01767,0.974552,1.01729,0.982804,0.973725,0.991799,0.991523,0.992798,0.981204,0.968708,0.967200,0.971423,0.940222,0.974829,0.971865,0.965434,0.994656
0.982095,0.991077,1.03631,0.993081,0.996434,1.00492,0.970081,1.00375,0.980975,0.972053,0.987036,0.985887,0.988083,0.972846,0.965370,0.964962,0.964775,0.940303,0.966318,0.961674,0.962967,0.984565
0.975540,0.991454,1.01863,0.981070,0.984827,0.990955,0.965916,0.991048,0.980206,0.970217,0.982024,0.977245,0.988342,0.966570,0.964597,0.964020,0.959697,0.943135,0.960375,0.956020,0.961416,0.972417
0.967821,0.988354,1.00038,0.971755,0.974129,0.976568,0.962578,0.979382,0.978743,0.968545,0.973326,0.967077,0.985026,0.959765,0.962614,0.962224,0.956235,0.942447,0.956502,0.950027,0.959865,0.961729
0.960841,0.983253,0.985415,0.964118,0.964411,0.966005,0.958108,0.970334,0.974426,0.963743,0.962722,0.959633,0.982539,0.952563,0.957487,0.960428,0.949679,0.940546,0.950693,0.942917,0.957717,0.953464
0.957720,0.979792,0.975909,0.960254,0.961544,0.959449,0.954280,0.967748,0.971096,0.960258,0.958539,0.956345,0.982280,0.952134,0.956761,0.958337,0.947925,0.942164,0.950333,0.943967,0.957836,0.950642
0.956358,0.976085,0.971709,0.960943,0.960215,0.958902,0.953575,0.967231,0.971974,0.957668,0.958166,0.955406,0.982228,0.953918,0.954392,0.958278,0.951249,0.945682,0.951099,0.948436,0.956683,0.951207
0.954315,0.973723,0.969075,0.959295,0.959237,0.957688,0.950697,0.965163,0.968901,0.955714,0.956136,0.953973,0.979326,0.954182,0.951635,0.955540,0.949402,0.946936,0.950693,0.950264,0.955529,0.948750
0.952867,0.969327,0.965486,0.956839,0.958258,0.953864,0.950513,0.961479,0.963705,0.953760,0.952657,0.953175,0.976580,0.951572,0.947911,0.952448,0.947694,0.943418,0.950423,0.947319,0.953858,0.948617
0.953265,0.967243,0.963768,0.959295,0.960285,0.956839,0.950023,0.961123,0.964254,0.952489,0.953237,0.952823,0.973627,0.953753,0.948152,0.951477,0.949356,0.945197,0.949433,0.951043,0.951949,0.949082
0.953236,0.964553,0.962431,0.957528,0.958607,0.957324,0.950329,0.959087,0.961510,0.952865,0.954355,0.951531,0.970777,0.953257,0.947475,0.951006,0.948848,0.947745,0.950648,0.951178,0.951313,0.949281
0.951647,0.961765,0.960904,0.957289,0.958048,0.956535,0.949962,0.958183,0.957998,0.952324,0.954272,0.951954,0.966218,0.951837,0.943848,0.948532,0.948110,0.945278,0.949478,0.947319,0.949960,0.948452
0.951477,0.959813,0.959224,0.956690,0.958188,0.954592,0.948982,0.956308,0.955583,0.950723,0.952699,0.951437,0.962021,0.952200,0.944912,0.948267,0.947325,0.946208,0.948217,0.946878,0.948648,0.948883
0.952782,0.958435,0.959339,0.956600,0.959306,0.955382,0.949074,0.955242,0.956242,0.951594,0.955349,0.951625,0.962591,0.952960,0.944912,0.948473,0.949171,0.948069,0.948307,0.951314,0.948767,0.948252
0.952726,0.957254,0.959759,0.955821,0.958048,0.954167,0.948553,0.954595,0.952985,0.950064,0.954148,0.950333,0.959326,0.952233,0.943799,0.947649,0.947556,0.947422,0.948802,0.948131,0.946380,0.947323
0.952385,0.955811,0.959186,0.952946,0.957838,0.955746,0.948522,0.954563,0.951302,0.949969,0.953444,0.950991,0.956218,0.949590,0.942107,0.945617,0.945801,0.945359,0.947451,0.945456,0.946261,0.949281
0.951676,0.955007,0.959720,0.957618,0.966858,0.995994,0.948124,0.953755,0.951156,0.949428,0.950296,0.949605,0.955544,0.951374,0.942784,0.946766,0.946494,0.948514,0.945875,0.948199,0.946221,0.948452
0.948952,0.955253,0.967471,0.957588,0.963781,0.991016,0.948002,0.958700,0.951778,0.946697,0.950213,0.948502,0.953005,0.950945,0.941623,0.944940,0.945386,0.950940,0.945335,0.944779,0.942840,0.947124
0.955052,0.971853,1.00084,0.958307,0.960285,0.980028,0.951003,0.974341,0.951193,0.945920,0.948432,0.948596,0.955596,0.948665,0.948152,0.948179,0.944139,0.942609,0.944479,0.936450,0.947932,0.946825
0.965835,0.986271,1.02333,0.961332,0.964061,0.983913,0.950544,0.985651,0.955144,0.948910,0.956385,0.949958,0.965596,0.947509,0.958357,0.955746,0.943585,0.939252,0.946146,0.935164,0.957001,0.949115
0.968673,0.993078,1.02711,0.969659,0.969864,0.986463,0.954126,0.992438,0.962023,0.955573,0.965083,0.952470,0.973420,0.950614,0.963968,0.959574,0.951295,0.945359,0.949568,0.942037,0.960979,0.951140
0.966630,0.989125,1.01458,0.969809,0.971053,0.983063,0.953085,0.988334,0.961583,0.956868,0.965746,0.953527,0.975181,0.953224,0.962275,0.956394,0.953419,0.947664,0.951414,0.943527,0.961933,0.954194
0.962203,0.977577,0.993242,0.962291,0.964061,0.972865,0.948982,0.976991,0.954046,0.952324,0.962681,0.949605,0.969741,0.948302,0.955165,0.948297,0.946909,0.942366,0.947181,0.941563,0.956484,0.949713
0.958826,0.965341,0.982934,0.957828,0.959796,0.962727,0.945644,0.967651,0.949656,0.949051,0.956592,0.946905,0.960674,0.947080,0.946460,0.944027,0.944832,0.939858,0.945155,0.937906,0.951114,0.949248
0.958826,0.961978,0.977169,0.959415,0.958537,0.959267,0.946042,0.964840,0.952876,0.949428,0.953900,0.948173,0.960207,0.949293,0.946460,0.944940,0.948063,0.946613,0.946551,0.946201,0.948648,0.950277
0.957436,0.956729,0.970334,0.954473,0.955461,0.954592,0.945552,0.960703,0.949363,0.946932,0.952284,0.946247,0.956321,0.947575,0.942687,0.943350,0.945386,0.943499,0.944524,0.940784,0.945664,0.948783
0.956301,0.953908,0.964722,0.950969,0.953433,0.952407,0.944480,0.956567,0.947717,0.945520,0.949178,0.945496,0.953886,0.945230,0.939930,0.942408,0.943539,0.940910,0.942858,0.937703,0.944272,0.946194
0.954825,0.954187,0.961019,0.952736,0.951895,0.952225,0.944052,0.955209,0.948558,0.946767,0.947562,0.945707,0.952694,0.945924,0.940849,0.943380,0.944786,0.943458,0.943264,0.941935,0.945187,0.946194
0.955904,0.955630,0.961210,0.955851,0.954552,0.953803,0.944848,0.955823,0.953351,0.948180,0.950296,0.946811,0.953627,0.949888,0.942445,0.945676,0.948387,0.948878,0.946146,0.949993,0.944948,0.947290
0.952896,0.952415,0.956704,0.951029,0.950776,0.951072,0.943194,0.952689,0.947790,0.946391,0.947687,0.947093,0.951088,0.946650,0.938866,0.943380,0.944786,0.942770,0.943669,0.943019,0.943556,0.945398
0.952442,0.949791,0.954795,0.948123,0.947909,0.948765,0.941234,0.949102,0.943546,0.944201,0.945409,0.945120,0.949067,0.943545,0.936835,0.940052,0.940492,0.938726,0.943129,0.936552,0.941766,0.944502
0.951278,0.950857,0.953688,0.949322,0.950077,0.949979,0.941693,0.949845,0.945668,0.944437,0.945906,0.945825,0.949896,0.945461,0.937706,0.941436,0.943354,0.944591,0.943534,0.941563,0.940573,0.944402
0.953094,0.952284,0.956666,0.953754,0.953503,0.952043,0.944511,0.950071,0.948997,0.947238,0.948888,0.947445,0.953109,0.948038,0.939930,0.943321,0.945617,0.947179,0.944299,0.946506,0.945147,0.947323
0.950966,0.949971,0.955712,0.949501,0.950217,0.950464,0.941908,0.947518,0.944534,0.944601,0.946403,0.945073,0.950104,0.944602,0.936496,0.939493,0.942108,0.941436,0.941958,0.937771,0.942363,0.944070
0.950172,0.948511,0.952886,0.948423,0.948259,0.948704,0.940867,0.946290,0.942595,0.942200,0.944456,0.944392,0.950155,0.943512,0.934852,0.938757,0.939430,0.941355,0.941057,0.936857,0.940096,0.943141
0.949377,0.949414,0.955788,0.952317,0.950287,0.950222,0.942000,0.946936,0.946839,0.943613,0.946775,0.944838,0.950207,0.946816,0.936400,0.941083,0.945063,0.942932,0.942363,0.943764,0.941647,0.944668
0.950455,0.951333,0.958232,0.953425,0.950706,0.950525,0.943194,0.949198,0.947497,0.945590,0.947811,0.945285,0.951244,0.945791,0.937222,0.941937,0.945940,0.945561,0.941778,0.946100,0.941806,0.945862
0.950030,0.947199,0.954681,0.948213,0.948609,0.948036,0.940285,0.945579,0.942522,0.942671,0.946693,0.943359,0.947720,0.941860,0.933014,0.937962,0.938738,0.939009,0.940697,0.933674,0.939380,0.943539
0.950824,0.945821,0.954261,0.946356,0.948469,0.945487,0.939519,0.945288,0.941204,0.942082,0.944207,0.941715,0.948601,0.940143,0.934852,0.936843,0.938369,0.939737,0.938671,0.935570,0.939459,0.943506
0.950626,0.949348,0.957735,0.951418,0.951335,0.948704,0.941693,0.948552,0.946583,0.944719,0.946071,0.942960,0.949067,0.945230,0.936496,0.941377,0.943816,0.945238,0.941463,0.941969,0.941408,0.944867
0.951647,0.949397,0.958384,0.950969,0.949937,0.949250,0.942245,0.948908,0.944387,0.944248,0.947811,0.943735,0.949689,0.944602,0.936351,0.941142,0.942108,0.944914,0.941237,0.940479,0.940971,0.945431
0.949774,0.947576,0.956704,0.945817,0.946441,0.946397,0.942061,0.946387,0.939595,0.942271,0.946941,0.942255,0.947357,0.942951,0.934659,0.938168,0.937630,0.940465,0.938986,0.933843,0.939737,0.945431
0.948724,0.948561,0.957621,0.947614,0.947350,0.949372,0.941510,0.946775,0.942595,0.941894,0.946278,0.942842,0.946166,0.944734,0.935432,0.939346,0.940123,0.942609,0.940337,0.936112,0.938783,0.943705
0.950058,0.950939,0.959110,0.953335,0.952734,0.950161,0.944419,0.950297,0.948119,0.941564,0.947148,0.944932,0.947979,0.946353,0.937464,0.940376,0.945386,0.946087,0.941102,0.942782,0.939260,0.943838
0.949320,0.948643,0.957926,0.949232,0.948888,0.947793,0.944725,0.948164,0.945009,0.940740,0.946486,0.943523,0.945596,0.944272,0.933740,0.938227,0.939938,0.941395,0.939571,0.936620,0.938664,0.942178
0.947930,0.945132,0.956399,0.946776,0.946022,0.948643,0.942980,0.946936,0.941497,0.940575,0.942592,0.941152,0.943264,0.941035,0.931998,0.935165,0.937168,0.937189,0.939571,0.932185,0.936754,0.939257
0.951619,0.946592,0.960484,0.949561,0.948818,0.949311,0.943317,0.947712,0.944205,0.941517,0.945699,0.942678,0.947461,0.944140,0.934755,0.938934,0.940446,0.940910,0.940382,0.939599,0.937828,0.941448
0.953719,0.947330,0.962699,0.952706,0.950986,0.952771,0.941785,0.949586,0.947424,0.943118,0.948059,0.943617,0.949275,0.947939,0.936787,0.941201,0.946171,0.946047,0.940697,0.944610,0.940414,0.944734
0.953094,0.944411,0.958728,0.946836,0.946022,0.948461,0.938662,0.946646,0.942339,0.940552,0.944042,0.941316,0.947565,0.943413,0.931708,0.936578,0.941923,0.939050,0.938716,0.938719,0.937868,0.942311
0.952726,0.941917,0.955597,0.943421,0.945043,0.946458,0.936549,0.942768,0.938351,0.938315,0.942675,0.939367,0.945233,0.938689,0.930354,0.936048,0.938415,0.936623,0.937950,0.934013,0.935879,0.940286
0.954371,0.945182,0.955253,0.946865,0.947140,0.947126,0.938447,0.943026,0.941643,0.939233,0.942799,0.941175,0.946995,0.941167,0.933643,0.938109,0.941277,0.940506,0.938130,0.938279,0.938146,0.942410
0.953009,0.944772,0.956170,0.947944,0.947700,0.946154,0.937988,0.945030,0.942595,0.940505,0.943379,0.941739,0.946839,0.944437,0.933594,0.937903,0.941923,0.941517,0.938130,0.938448,0.937271,0.941846
0.951534,0.941852,0.952352,0.943002,0.944064,0.944637,0.936549,0.942186,0.937765,0.939139,0.941391,0.939461,0.943264,0.938425,0.930693,0.934193,0.936383,0.935774,0.936374,0.929611,0.934487,0.941913
0.951619,0.942721,0.953726,0.945278,0.944973,0.944758,0.936518,0.941830,0.938387,0.938433,0.943545,0.940541,0.944249,0.940110,0.931853,0.934841,0.937353,0.937674,0.938130,0.934385,0.936197,0.941249
0.951931,0.945756,0.954108,0.947495,0.946861,0.946033,0.937559,0.943640,0.943107,0.939610,0.943918,0.941222,0.945751,0.943248,0.933304,0.936431,0.941277,0.942447,0.938896,0.939294,0.937232,0.939655
0.951761,0.943328,0.953688,0.945608,0.943225,0.944819,0.936334,0.942315,0.940363,0.939351,0.942675,0.939649,0.945492,0.940308,0.931708,0.937196,0.940215,0.940263,0.937050,0.937805,0.936038,0.939987
