Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.972837,0.973655,0.979670,0.981489,0.978334,0.975224,0.976717,0.971219,0.981804,0.978604,0.977895,0.976656,0.979244,0.968694,0.977741,0.983892,0.975098,0.966269,0.965756
0.970345,0.974288,0.979959,0.979301,0.976352,0.974898,0.974943,0.970904,0.977697,0.978215,0.976218,0.976561,0.978159,0.970482,0.977431,0.980313,0.975254,0.965503,0.968985
0.970295,0.971999,0.974768,0.975767,0.973710,0.971456,0.973261,0.968695,0.977485,0.976103,0.974902,0.974114,0.976060,0.968490,0.976088,0.981148,0.976194,0.967245,0.967182
0.967604,0.967178,0.971644,0.971728,0.971134,0.968305,0.971396,0.967622,0.973449,0.972491,0.972106,0.970443,0.971295,0.966907,0.972680,0.976972,0.972592,0.966200,0.965005
0.966557,0.968055,0.969578,0.971504,0.970143,0.968559,0.971305,0.966675,0.973166,0.972769,0.970823,0.970396,0.971861,0.968132,0.972008,0.977807,0.971809,0.966130,0.966206
0.966906,0.968931,0.969289,0.970887,0.970540,0.967834,0.970941,0.966928,0.973520,0.971213,0.970330,0.969549,0.971059,0.969818,0.972576,0.977210,0.972905,0.964248,0.966206
0.967404,0.972583,0.971644,0.970438,0.970143,0.969030,0.969486,0.964340,0.973095,0.970046,0.969639,0.969219,0.972026,0.968592,0.973971,0.973989,0.971339,0.966618,0.967182
0.964613,0.966302,0.968040,0.968699,0.967831,0.966132,0.970259,0.964592,0.970901,0.967434,0.967633,0.965407,0.967521,0.965630,0.971957,0.972438,0.973532,0.966966,0.965005
0.962470,0.963818,0.966117,0.966343,0.968294,0.965914,0.968531,0.964719,0.969485,0.966100,0.965692,0.964748,0.966436,0.965119,0.969478,0.971364,0.969303,0.963900,0.963202
0.960676,0.965863,0.965877,0.968475,0.965850,0.965914,0.968940,0.963204,0.969697,0.966322,0.966712,0.965454,0.968017,0.964353,0.971182,0.970767,0.968363,0.963412,0.967333
0.960875,0.968152,0.968088,0.969989,0.969285,0.967327,0.970032,0.965034,0.972458,0.967767,0.967995,0.965925,0.969620,0.965324,0.971699,0.970648,0.966954,0.964109,0.967107
0.962420,0.967470,0.969193,0.969821,0.968822,0.968269,0.968577,0.965665,0.970830,0.970324,0.967962,0.967760,0.970281,0.968490,0.972008,0.970887,0.966171,0.966130,0.970487
0.963965,0.966496,0.965925,0.966792,0.964463,0.962618,0.969850,0.966296,0.973803,0.967156,0.964968,0.962348,0.966413,0.965017,0.974023,0.973034,0.973532,0.965573,0.968008
0.962669,0.966642,0.965108,0.968699,0.965255,0.962220,0.969623,0.968190,0.974653,0.967656,0.966317,0.964089,0.968795,0.965783,0.976811,0.981029,0.975568,0.969615,0.974692
0.961573,0.968688,0.970779,0.968924,0.969483,0.966096,0.971987,0.966801,0.980388,0.969156,0.966580,0.973926,0.977239,0.970175,0.982957,1.00036,0.981519,0.993519,0.992415
0.966856,0.988654,0.993944,0.992371,0.991413,0.981309,0.992269,0.984474,0.997805,0.978159,0.977698,0.988516,0.993608,0.979572,1.00547,1.03329,1.00125,1.00704,1.00894
0.979167,1.00565,1.01259,1.00123,1.00218,0.991886,1.01032,1.00107,1.01260,0.990163,0.990494,0.989175,0.993938,0.983964,1.02391,1.04379,1.01770,1.00474,1.00098
0.985247,1.01110,1.01192,0.998990,0.996631,0.996305,1.01751,1.00328,1.01813,1.00295,0.995954,0.986398,0.988160,0.982790,1.02350,1.03603,1.02114,0.990522,0.990162
0.991278,1.01471,1.00865,0.994783,0.993989,1.00029,1.01355,0.998043,1.02039,1.01312,1.00260,0.984374,0.986839,0.984015,1.01565,1.02768,1.01660,0.979999,0.982127
0.996611,1.01115,1.00500,0.989230,0.991545,1.00033,1.00587,0.991795,1.01982,1.01417,1.00293,0.981645,0.984008,0.983709,1.00775,1.02243,1.01566,0.970590,0.975518
0.996611,1.00959,1.00327,0.990296,0.992866,0.999058,1.00409,0.990407,1.01791,1.01123,1.00194,0.983904,0.985824,0.984781,1.00217,1.02088,1.00830,0.965433,0.973265
0.992773,1.00511,0.998606,0.987771,0.989299,0.992248,1.00246,0.987503,1.01720,1.00622,0.993980,0.980138,0.981437,0.982023,0.997108,1.01444,1.00971,0.966409,0.966882
0.984699,0.996445,0.994906,0.985920,0.985534,0.986199,0.996771,0.983274,1.00623,0.994720,0.987040,0.978020,0.980659,0.975895,0.991479,1.00692,0.999687,0.964248,0.966281
0.980662,0.988264,0.995338,0.985471,0.986327,0.982323,0.988677,0.978919,0.995610,0.987051,0.980757,0.981456,0.979975,0.973954,0.989619,0.999642,0.986687,0.964318,0.966882
0.973485,0.979401,0.989763,0.984630,0.980316,0.976673,0.980082,0.972419,0.987114,0.980994,0.977534,0.976373,0.979338,0.969665,0.983680,0.992364,0.979326,0.962227,0.964103
0.970395,0.974142,0.983227,0.983957,0.979391,0.974282,0.976353,0.970336,0.982300,0.975547,0.975757,0.976703,0.978819,0.967520,0.981821,0.988188,0.973688,0.962994,0.966056
0.968451,0.968249,0.974384,0.975374,0.971597,0.968522,0.972260,0.965791,0.976352,0.973769,0.970461,0.970255,0.971272,0.964711,0.976192,0.980432,0.976507,0.963621,0.962902
0.964813,0.967909,0.971692,0.973692,0.969549,0.967653,0.969031,0.964719,0.973945,0.971657,0.968060,0.969407,0.971248,0.963791,0.973816,0.979000,0.971965,0.959579,0.964329
0.964264,0.968249,0.970875,0.972121,0.971134,0.967508,0.971351,0.966991,0.972387,0.971435,0.969277,0.970302,0.969974,0.967009,0.973661,0.977926,0.967267,0.962227,0.964629
0.964314,0.968395,0.971356,0.968755,0.970474,0.968269,0.970259,0.965160,0.971325,0.970990,0.967271,0.968937,0.969786,0.965783,0.972215,0.974347,0.968833,0.962715,0.965305
0.965162,0.967957,0.969049,0.969821,0.969417,0.966313,0.969759,0.964529,0.969626,0.969990,0.967172,0.967148,0.969054,0.965272,0.971337,0.973870,0.970243,0.961809,0.964103
0.961673,0.963087,0.965348,0.964548,0.964066,0.962075,0.968850,0.963456,0.970405,0.968378,0.964409,0.963148,0.964431,0.962566,0.968961,0.971841,0.970399,0.961182,0.962226
0.959579,0.964159,0.963810,0.964380,0.964264,0.961785,0.966212,0.962257,0.968139,0.966600,0.962995,0.962301,0.963936,0.961544,0.969994,0.971006,0.967737,0.961530,0.960424
0.959629,0.963380,0.962753,0.964268,0.965453,0.961350,0.966075,0.962383,0.968777,0.965211,0.962830,0.960795,0.963653,0.961544,0.969684,0.970767,0.963978,0.960555,0.962526
0.959978,0.964548,0.965733,0.964324,0.964595,0.962401,0.967121,0.960490,0.965661,0.964766,0.963949,0.962159,0.965045,0.962004,0.969891,0.967904,0.963821,0.960903,0.962526
0.959380,0.963720,0.963762,0.964043,0.962679,0.959865,0.966166,0.961310,0.969272,0.965822,0.963981,0.960324,0.964384,0.960983,0.968342,0.971125,0.966327,0.960555,0.961024
0.957536,0.962698,0.960302,0.962641,0.960698,0.958597,0.965939,0.959732,0.967998,0.964710,0.961284,0.957218,0.960799,0.961136,0.969168,0.970529,0.970399,0.960903,0.961926
0.958981,0.961140,0.962417,0.963202,0.961358,0.960952,0.966849,0.960932,0.969980,0.965377,0.961613,0.959430,0.962662,0.961442,0.973300,0.969455,0.966797,0.959091,0.962977
0.957935,0.962552,0.960879,0.960453,0.961820,0.959431,0.965484,0.960805,0.970122,0.965600,0.960791,0.960230,0.963016,0.962310,0.972783,0.974466,0.968050,0.964179,0.969736
0.959579,0.965620,0.965685,0.964380,0.965519,0.961278,0.970123,0.961878,0.977131,0.965711,0.962337,0.967901,0.971790,0.964915,0.978154,0.994989,0.980423,0.986828,0.986482
0.963268,0.978378,0.983275,0.981601,0.981174,0.969356,0.984129,0.976079,0.993911,0.970768,0.969113,0.981080,0.984008,0.970839,0.996488,1.02530,1.00078,1.00411,1.00113
0.970146,0.994156,1.00284,0.994839,0.992668,0.980295,1.00209,0.993878,1.00496,0.983828,0.979639,0.981645,0.985872,0.974057,1.01245,1.03687,1.01754,0.998188,0.995569
0.978070,1.00336,1.00764,0.994334,0.990951,0.989133,1.01132,0.995834,1.01395,0.997721,0.988981,0.980138,0.984103,0.978449,1.01885,1.03448,1.01535,0.988222,0.987609
0.987440,1.00618,1.00413,0.990576,0.989629,0.994494,1.01014,0.994067,1.01607,1.00923,0.994671,0.980986,0.983159,0.977938,1.01332,1.02720,1.01190,0.975469,0.979048
0.992823,1.00823,1.00115,0.988445,0.987780,0.994023,1.00573,0.987251,1.01777,1.01195,0.996020,0.977785,0.979338,0.979368,1.00568,1.02064,1.01629,0.968360,0.968309
0.992873,1.00453,0.997453,0.984069,0.984279,0.991198,1.00127,0.983274,1.01614,1.00845,0.994408,0.975997,0.976932,0.977580,0.997986,1.01802,1.01284,0.964945,0.964704
0.991278,1.00054,0.993608,0.984630,0.985072,0.987539,0.999500,0.983022,1.01211,1.00306,0.990428,0.975385,0.978277,0.977427,0.992925,1.01229,1.00705,0.961391,0.962301
0.985197,0.997029,0.993416,0.985584,0.983817,0.984605,0.997544,0.978919,1.00538,0.995276,0.986218,0.976326,0.978984,0.976763,0.989929,1.00728,0.997494,0.962855,0.965230
0.976675,0.989384,0.991830,0.984911,0.983486,0.982939,0.988495,0.977657,0.994761,0.989997,0.980626,0.978162,0.980329,0.972575,0.986521,0.995943,0.983555,0.960415,0.963352
0.973385,0.977989,0.986831,0.983116,0.980514,0.978339,0.981992,0.969515,0.987327,0.981716,0.976152,0.974349,0.975942,0.967877,0.981976,0.992602,0.981519,0.961879,0.962451
0.968102,0.971609,0.980295,0.980479,0.975956,0.971638,0.974125,0.965413,0.978972,0.976048,0.972830,0.971102,0.973512,0.965221,0.977070,0.984966,0.977604,0.960415,0.959823
0.966408,0.967714,0.974672,0.976216,0.970275,0.968559,0.970168,0.963582,0.974582,0.974047,0.969672,0.968466,0.970588,0.965170,0.974900,0.979119,0.974628,0.959091,0.961175
0.964962,0.966350,0.973374,0.972345,0.971134,0.968052,0.969259,0.962825,0.973025,0.972157,0.967369,0.967666,0.968913,0.965170,0.972008,0.978165,0.973062,0.960624,0.962902
0.962620,0.966350,0.970250,0.971616,0.969351,0.968052,0.970214,0.963835,0.970334,0.968934,0.967896,0.966395,0.968559,0.964455,0.970356,0.976017,0.970243,0.961949,0.961775
0.963068,0.965279,0.968040,0.968924,0.969681,0.965190,0.970668,0.962446,0.973025,0.967823,0.966975,0.965783,0.968465,0.964813,0.969065,0.974705,0.966484,0.959928,0.962902
0.961673,0.964402,0.964964,0.965334,0.967171,0.961966,0.967394,0.959417,0.969343,0.966656,0.963817,0.961971,0.966200,0.961953,0.968187,0.973512,0.968833,0.958952,0.960874
0.958433,0.963526,0.963666,0.964212,0.965057,0.960952,0.967576,0.959228,0.967219,0.965377,0.961514,0.961218,0.964314,0.960625,0.966896,0.972796,0.967737,0.958464,0.962076
0.956938,0.963526,0.964627,0.963314,0.966048,0.963198,0.966621,0.958849,0.966228,0.964099,0.962830,0.961971,0.964691,0.961442,0.966947,0.971602,0.966641,0.958534,0.960273
0.955393,0.963526,0.964868,0.964436,0.964793,0.963270,0.967895,0.958975,0.964882,0.964766,0.962666,0.961030,0.964007,0.961800,0.966637,0.968739,0.963508,0.956373,0.960724
0.956938,0.962065,0.963089,0.961912,0.963406,0.962510,0.966621,0.957586,0.966015,0.964044,0.961942,0.960559,0.963087,0.961595,0.965863,0.966830,0.962725,0.957279,0.960424
0.954595,0.959873,0.961696,0.959556,0.961226,0.957438,0.965621,0.954936,0.963254,0.963099,0.958817,0.958771,0.960445,0.958787,0.965450,0.965756,0.967110,0.953795,0.957720
0.954346,0.962503,0.961888,0.960341,0.963009,0.960590,0.965894,0.956766,0.963679,0.963154,0.960495,0.958394,0.961389,0.959399,0.966844,0.967307,0.964448,0.957279,0.958771
0.955492,0.961140,0.961119,0.960173,0.959442,0.957764,0.965894,0.957334,0.965874,0.963821,0.960265,0.956559,0.960610,0.958582,0.968806,0.969932,0.964604,0.956304,0.960048
0.956439,0.962552,0.962417,0.961575,0.961358,0.959467,0.966348,0.958407,0.967785,0.965877,0.962699,0.959571,0.963087,0.961544,0.971905,0.973631,0.966954,0.956791,0.963728
0.959330,0.962552,0.962945,0.962024,0.963009,0.961821,0.969759,0.960616,0.971396,0.968879,0.963093,0.962724,0.968418,0.963434,0.977586,0.982102,0.974471,0.959231,0.962451
0.962071,0.962552,0.963714,0.963931,0.965189,0.963162,0.970668,0.960805,0.976282,0.967600,0.964508,0.971149,0.974078,0.965579,0.980530,0.991648,0.982146,0.961182,0.965981
0.966408,0.967519,0.967703,0.968307,0.970540,0.966059,0.974307,0.964466,0.979822,0.970712,0.966547,0.977362,0.980801,0.969154,0.983215,0.999046,0.982146,0.965154,0.965831
0.963417,0.965474,0.965444,0.964829,0.966576,0.964647,0.970805,0.960995,0.975715,0.967434,0.964475,0.972043,0.977923,0.966294,0.979135,0.992006,0.980579,0.961112,0.965906
0.959679,0.965133,0.966117,0.963707,0.963406,0.962510,0.968759,0.962131,0.972246,0.967489,0.964014,0.970161,0.973654,0.964711,0.974384,0.985324,0.974785,0.958394,0.962301
0.957436,0.961091,0.960975,0.959444,0.960962,0.959684,0.965030,0.957018,0.967856,0.965044,0.961449,0.964654,0.966318,0.960165,0.971389,0.977091,0.970399,0.955258,0.959748
0.955293,0.959338,0.957851,0.958153,0.960433,0.956823,0.965030,0.955945,0.966582,0.961709,0.958422,0.960183,0.963748,0.958889,0.970407,0.972676,0.965701,0.954701,0.958396
0.957885,0.959922,0.956601,0.957424,0.958452,0.955374,0.964393,0.955819,0.964953,0.962765,0.958982,0.955853,0.961860,0.959910,0.969271,0.971722,0.968207,0.955398,0.957194
0.954944,0.956952,0.955592,0.955573,0.956074,0.955482,0.963438,0.953358,0.960210,0.959876,0.957501,0.957829,0.959007,0.957459,0.969013,0.968142,0.965544,0.953446,0.957795
0.955941,0.959240,0.957034,0.955629,0.958782,0.957873,0.963711,0.955251,0.963820,0.960654,0.957436,0.957924,0.960115,0.957612,0.969271,0.966711,0.962725,0.955189,0.959372
0.953449,0.957633,0.954679,0.955349,0.957065,0.954323,0.960891,0.952600,0.964599,0.959431,0.957567,0.954958,0.957733,0.956488,0.969478,0.966949,0.963508,0.952401,0.954040
0.953250,0.956124,0.955304,0.955293,0.955017,0.955627,0.959936,0.952095,0.961980,0.957597,0.955594,0.955476,0.956884,0.957255,0.968135,0.965756,0.964604,0.952680,0.957044
0.952652,0.957049,0.953862,0.955349,0.956668,0.954758,0.961392,0.950454,0.961413,0.958597,0.956186,0.953782,0.955822,0.955314,0.967205,0.963608,0.966171,0.952471,0.953965
0.950957,0.956465,0.954823,0.954676,0.953960,0.953309,0.960573,0.952474,0.962121,0.959153,0.955133,0.954205,0.955799,0.953833,0.966431,0.964801,0.960532,0.952610,0.955016
0.952103,0.957585,0.954102,0.955124,0.955083,0.953744,0.961301,0.954620,0.961767,0.958820,0.956811,0.955476,0.956648,0.954905,0.967567,0.966353,0.966014,0.954770,0.954190
0.953200,0.954517,0.953910,0.954844,0.954554,0.953635,0.960846,0.952222,0.961272,0.957764,0.955495,0.953452,0.955539,0.955620,0.966121,0.966114,0.962725,0.952052,0.953965
0.951356,0.956221,0.954102,0.954451,0.956206,0.955410,0.959618,0.952600,0.960210,0.959264,0.956153,0.954441,0.956978,0.956386,0.967773,0.964563,0.961629,0.951983,0.954716
0.950957,0.954809,0.952324,0.952768,0.953960,0.954033,0.961255,0.951212,0.960493,0.957708,0.955232,0.952558,0.954761,0.954088,0.965966,0.963966,0.962725,0.952540,0.954641
0.951057,0.956611,0.952180,0.953946,0.956008,0.955120,0.959391,0.950518,0.959431,0.959153,0.956120,0.954347,0.955917,0.955978,0.966896,0.965517,0.959749,0.952610,0.953139
0.951904,0.956708,0.953237,0.953049,0.954554,0.955917,0.961619,0.953610,0.959572,0.958486,0.955265,0.953217,0.956671,0.955825,0.968393,0.963728,0.962568,0.951913,0.954791
0.951605,0.955880,0.952035,0.951983,0.952837,0.953309,0.960573,0.952411,0.960210,0.957486,0.953390,0.952652,0.955044,0.955978,0.967257,0.965756,0.960219,0.953028,0.953665
0.951655,0.954906,0.953525,0.954788,0.953498,0.953852,0.959163,0.952600,0.960210,0.956652,0.954146,0.952134,0.956931,0.955671,0.966018,0.964563,0.960063,0.950519,0.954341
0.949312,0.955929,0.954054,0.953273,0.955876,0.952766,0.958436,0.951654,0.959360,0.956152,0.953620,0.952276,0.956058,0.956591,0.966018,0.967068,0.959280,0.952749,0.954641
0.950359,0.954273,0.954198,0.952768,0.955479,0.953092,0.959618,0.954872,0.959360,0.957486,0.955988,0.953641,0.956129,0.954854,0.968445,0.965040,0.959593,0.951913,0.956218
0.952353,0.956562,0.954775,0.955405,0.955611,0.954396,0.960482,0.954305,0.962050,0.957708,0.955133,0.952935,0.958393,0.955263,0.968393,0.968023,0.961472,0.954143,0.954791
0.954446,0.958120,0.957562,0.958602,0.957725,0.956460,0.962938,0.955630,0.963396,0.961987,0.958028,0.957735,0.963299,0.958480,0.970304,0.970409,0.962882,0.956095,0.960123
0.958483,0.957536,0.958668,0.960397,0.959971,0.958235,0.963483,0.958723,0.963466,0.962599,0.959047,0.958206,0.964219,0.958633,0.971699,0.968620,0.964135,0.957349,0.961175
0.961723,0.960020,0.961167,0.961239,0.961886,0.959938,0.965484,0.959985,0.963891,0.964433,0.960363,0.961877,0.967262,0.960676,0.975210,0.971483,0.968833,0.957976,0.964329
0.960427,0.957244,0.959917,0.958939,0.958716,0.956171,0.962938,0.956640,0.964812,0.961487,0.958126,0.957170,0.961790,0.957714,0.972680,0.969335,0.966641,0.956931,0.961400
0.955144,0.955637,0.956409,0.954619,0.956932,0.955048,0.961255,0.953989,0.960280,0.959042,0.955462,0.955429,0.957992,0.956540,0.971079,0.966949,0.963352,0.955676,0.958922
0.953250,0.956952,0.955352,0.954956,0.954290,0.956243,0.959254,0.952159,0.960493,0.958764,0.955890,0.955570,0.958700,0.958123,0.968497,0.963966,0.960532,0.955676,0.958922
0.952602,0.953397,0.954054,0.952656,0.954158,0.953997,0.958345,0.950959,0.959997,0.955874,0.953324,0.951758,0.956294,0.956029,0.967309,0.963847,0.962099,0.953446,0.958396
0.950259,0.955978,0.952372,0.952993,0.952243,0.953961,0.958572,0.951780,0.960918,0.957152,0.954311,0.952746,0.956176,0.956948,0.966999,0.963728,0.958966,0.950380,0.956969
0.949063,0.953251,0.951362,0.949290,0.951450,0.953381,0.957390,0.949634,0.957236,0.955152,0.952107,0.947663,0.952615,0.953271,0.964468,0.962773,0.962725,0.949753,0.951862
0.946571,0.954760,0.952516,0.950412,0.951450,0.953019,0.956890,0.947930,0.955961,0.953985,0.952929,0.949499,0.953346,0.954497,0.963384,0.961103,0.955677,0.948568,0.952238
0.947119,0.954809,0.953766,0.953329,0.955810,0.954830,0.957799,0.949823,0.955749,0.955096,0.953291,0.951146,0.954973,0.955365,0.964933,0.961103,0.956460,0.951146,0.953665
0.947319,0.955004,0.951170,0.949066,0.950129,0.951932,0.956526,0.948309,0.958015,0.953373,0.952403,0.950770,0.953417,0.954190,0.963332,0.963847,0.955834,0.948707,0.953289
0.946222,0.954030,0.951987,0.949234,0.952969,0.951353,0.957481,0.948877,0.957944,0.953707,0.952337,0.948369,0.951883,0.954803,0.965553,0.960745,0.957870,0.950101,0.951637
0.947269,0.951400,0.948046,0.948842,0.949865,0.947260,0.955525,0.946541,0.957590,0.951651,0.950298,0.946157,0.948982,0.951024,0.962816,0.959432,0.956930,0.948498,0.949835
0.946920,0.953884,0.949488,0.950300,0.953762,0.951498,0.954661,0.948750,0.954970,0.952262,0.950166,0.948416,0.951600,0.952250,0.962248,0.960148,0.954581,0.949125,0.954040
0.947667,0.954614,0.950882,0.951590,0.950657,0.951824,0.956116,0.947930,0.957236,0.953429,0.951679,0.950675,0.953652,0.952863,0.965036,0.960983,0.957244,0.949613,0.953064
0.947468,0.951449,0.950017,0.949908,0.952573,0.950085,0.955207,0.948750,0.956528,0.952373,0.951350,0.949781,0.952567,0.952811,0.963332,0.957642,0.956774,0.948150,0.951187
0.946073,0.952131,0.950113,0.948281,0.951318,0.949071,0.955070,0.947804,0.955041,0.952040,0.950791,0.948652,0.951365,0.952505,0.963332,0.958478,0.959593,0.947941,0.953890
0.944727,0.949744,0.948431,0.948337,0.948742,0.947115,0.951342,0.946983,0.952634,0.950150,0.950133,0.946298,0.949831,0.950360,0.962661,0.958716,0.956460,0.946826,0.950811
0.946073,0.951011,0.949584,0.948112,0.950723,0.948636,0.953252,0.947930,0.953696,0.949817,0.949146,0.947851,0.950964,0.949900,0.962919,0.958478,0.954268,0.947662,0.952163
