Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000,Det0.000000
0.974519,0.974197,0.990436,0.978195,0.969795,0.964709,0.976532,0.968144,0.961024,0.964704,0.961423,0.972028,0.961069,0.963603,0.955922,0.970688,0.974162,0.970714
0.972992,0.972559,0.984351,0.974939,0.968615,0.963253,0.974332,0.966316,0.959273,0.963976,0.961349,0.967942,0.957630,0.958957,0.955341,0.970469,0.973101,0.969780
0.971916,0.973253,0.987480,0.975848,0.969533,0.965217,0.975065,0.967008,0.959857,0.964559,0.960247,0.969671,0.958412,0.957667,0.957085,0.970524,0.972941,0.969961
0.973027,0.972823,0.986089,0.974864,0.970320,0.964404,0.971398,0.967205,0.959974,0.964631,0.961276,0.968728,0.960131,0.957667,0.955981,0.971727,0.972941,0.970714
0.972054,0.971810,0.983481,0.972441,0.969139,0.963016,0.968791,0.965476,0.959390,0.963540,0.959145,0.971321,0.961226,0.960764,0.956388,0.970688,0.970554,0.969871
0.971013,0.969256,0.982090,0.970094,0.966211,0.960103,0.964879,0.962908,0.955500,0.974165,0.968991,0.987035,0.969512,0.962571,0.954876,0.967407,0.968485,0.966737
1.03020,0.988382,1.02347,0.982965,0.967260,0.965082,0.967650,0.959846,0.955189,0.997671,1.00941,1.02247,1.00500,0.995870,0.971216,0.970032,0.968379,0.970473
1.07262,1.01922,1.09025,1.04149,0.976133,1.00552,1.00562,0.964686,0.957912,1.00830,1.01734,1.03245,1.01642,1.00077,0.995464,0.980204,0.975435,0.981802
1.04103,1.01917,1.11720,1.06178,0.991782,1.02649,1.02086,0.982664,0.967909,1.00895,1.00441,1.02601,1.00938,0.996644,0.998197,0.989664,0.990980,0.987376
1.04336,1.01103,1.11963,1.05883,1.00734,1.03201,1.02135,1.00909,0.979462,1.00065,1.00073,1.01029,1.00328,0.989933,0.990638,0.993492,1.02584,0.992197
1.05329,1.01092,1.11807,1.05504,1.01744,1.03251,1.01638,1.03541,0.986425,0.988647,0.992652,0.990414,0.988118,0.989417,0.978717,0.999781,1.05353,0.994065
1.05221,1.01317,1.10972,1.04936,1.01958,1.02909,1.01230,1.05132,0.990703,0.977513,0.976339,0.976192,0.971388,0.976768,0.961796,0.999398,1.06186,0.992588
1.04822,1.01310,1.10259,1.04308,1.01880,1.02516,1.01328,1.05828,0.989925,0.971254,0.965464,0.968099,0.966229,0.965152,0.956737,0.998469,1.05698,0.990570
1.04680,1.01348,1.09633,1.04104,1.01377,1.02256,1.00815,1.05591,0.987202,0.967470,0.962010,0.964878,0.961226,0.961797,0.954352,0.997375,1.04749,0.988701
1.04746,1.01097,1.07720,1.03687,1.00599,1.01815,1.00644,1.04697,0.981835,0.965577,0.960614,0.966606,0.961226,0.958441,0.953306,0.993766,1.03618,0.988280
1.04010,1.00068,1.05686,1.02983,0.993356,1.00979,1.00676,1.03082,0.972460,0.963976,0.959365,0.963778,0.956848,0.960248,0.950631,0.986383,1.01905,0.982615
1.02614,0.992533,1.03808,1.01984,0.987935,1.00149,1.00627,1.01166,0.965769,0.962812,0.958189,0.962678,0.959819,0.957925,0.950573,0.982774,1.00658,0.979602
1.01062,0.986647,1.02487,1.00856,0.982428,0.988078,0.996007,0.996049,0.964719,0.963685,0.958116,0.965506,0.959506,0.960764,0.952782,0.977797,0.993952,0.977132
0.998681,0.984024,1.01635,0.999394,0.980024,0.978832,0.992096,0.987406,0.963863,0.962011,0.957087,0.965114,0.956848,0.959990,0.951910,0.976977,0.986948,0.975053
0.989308,0.981206,1.01061,0.991596,0.973511,0.972092,0.985332,0.980491,0.961141,0.962739,0.957161,0.966999,0.958255,0.959990,0.951154,0.973696,0.981537,0.972974
0.984830,0.978431,1.00226,0.985842,0.974297,0.968943,0.978325,0.974465,0.959857,0.963758,0.958557,0.965899,0.957317,0.960506,0.954062,0.971618,0.977663,0.972552
0.980941,0.976779,0.999478,0.982056,0.972287,0.966572,0.973272,0.974070,0.961841,0.962812,0.956940,0.965742,0.959350,0.960764,0.953829,0.972821,0.976496,0.971528
0.978373,0.974044,0.994262,0.979558,0.970276,0.964811,0.973435,0.970662,0.959585,0.962594,0.955618,0.966685,0.957630,0.961022,0.952434,0.971125,0.975170,0.970413
0.975179,0.973156,0.990958,0.977514,0.970320,0.962508,0.970339,0.969131,0.959507,0.961211,0.956352,0.967078,0.956223,0.958183,0.952608,0.971290,0.973366,0.969449
0.974137,0.972962,0.987480,0.975999,0.969445,0.960137,0.968709,0.966069,0.959623,0.960847,0.956279,0.967078,0.959506,0.956376,0.951910,0.969977,0.975435,0.968394
0.973165,0.972740,0.986959,0.975242,0.968921,0.962508,0.969361,0.965921,0.958768,0.960556,0.956940,0.966921,0.957004,0.957150,0.953887,0.971454,0.973737,0.969780
0.973269,0.971504,0.984177,0.974334,0.968134,0.960374,0.969117,0.963896,0.957718,0.960192,0.955985,0.967314,0.956535,0.954053,0.952375,0.971344,0.972093,0.967731
0.971499,0.971143,0.981916,0.973577,0.968090,0.961254,0.968302,0.965081,0.957017,0.961357,0.957748,0.966528,0.956692,0.956892,0.952375,0.971454,0.971986,0.968424
0.970909,0.971324,0.983481,0.974334,0.967435,0.962779,0.966346,0.962612,0.958262,0.960920,0.957822,0.967549,0.956848,0.956634,0.951678,0.971618,0.971350,0.967159
0.969902,0.970172,0.981395,0.971835,0.966954,0.960882,0.965939,0.962562,0.957056,0.961357,0.955397,0.966528,0.956692,0.954053,0.951154,0.968938,0.969811,0.966285
0.968270,0.967160,0.976874,0.970018,0.963938,0.957834,0.965531,0.961328,0.953283,0.968780,0.963260,0.982085,0.963727,0.958441,0.949817,0.966969,0.967477,0.963965
1.01236,0.981276,1.00904,0.975621,0.962626,0.958071,0.963901,0.955944,0.951416,0.990030,1.00367,1.01564,0.994528,0.989417,0.962086,0.967352,0.967742,0.964477
1.06478,1.01181,1.07164,1.02150,0.968396,0.991431,0.994051,0.959105,0.952038,1.00131,1.01205,1.02742,1.01079,0.996128,0.986044,0.974297,0.972676,0.974782
1.03978,1.01714,1.10381,1.05058,0.983127,1.01555,1.01010,0.974515,0.962113,1.00298,1.00073,1.02153,1.00453,0.996644,0.992324,0.983321,0.983393,0.982856
1.03819,1.00944,1.11181,1.05603,0.998689,1.02334,1.01125,0.998024,0.971565,0.996143,0.995885,1.00762,0.996404,0.986835,0.985637,0.990375,1.01443,0.986773
1.04780,1.00877,1.11007,1.04997,1.01018,1.02425,1.00424,1.02563,0.980979,0.984499,0.988978,0.985935,0.980300,0.984770,0.971274,0.993438,1.04388,0.988099
1.04739,1.01105,1.10659,1.04497,1.01460,1.02252,1.00538,1.04381,0.985763,0.972782,0.971783,0.971714,0.967949,0.973412,0.959644,0.994914,1.05783,0.988701
1.04464,1.01126,1.09790,1.03808,1.01530,1.01947,1.00342,1.05146,0.987008,0.967251,0.962010,0.966056,0.961226,0.963603,0.950340,0.993930,1.05746,0.985749
1.04329,1.01235,1.08990,1.03498,1.01128,1.01704,1.00187,1.05532,0.984363,0.963249,0.960688,0.963778,0.956379,0.959732,0.949526,0.993383,1.05093,0.986140
1.04194,1.00991,1.07494,1.03271,1.00201,1.01334,0.999511,1.04638,0.980629,0.962521,0.955912,0.963149,0.956692,0.959473,0.950456,0.989227,1.03953,0.984483
1.03465,0.999445,1.05060,1.02498,0.992656,1.00830,0.999593,1.02934,0.970009,0.960774,0.955324,0.961578,0.952470,0.952246,0.946444,0.982719,1.02377,0.980145
1.01850,0.990603,1.03252,1.01514,0.984220,0.998510,0.994703,1.01190,0.964564,0.959537,0.954148,0.962049,0.952939,0.954827,0.946967,0.977743,1.00647,0.975716
1.00479,0.984857,1.02121,1.00348,0.978581,0.987807,0.991444,0.994518,0.962308,0.960192,0.953266,0.962206,0.951689,0.955343,0.947956,0.975774,0.994854,0.973185
0.991530,0.981734,1.01391,0.992505,0.974734,0.976969,0.985740,0.983849,0.959701,0.959100,0.955618,0.964564,0.952939,0.952762,0.946793,0.972547,0.986895,0.972190
0.985177,0.978361,1.00730,0.985009,0.970844,0.968401,0.982643,0.976490,0.958845,0.958882,0.954368,0.963935,0.954034,0.950697,0.947316,0.970032,0.980263,0.969961
0.979900,0.975738,1.00104,0.981602,0.969314,0.965522,0.976776,0.972638,0.957912,0.958664,0.954589,0.965428,0.953252,0.953794,0.945921,0.970633,0.976921,0.969358
0.976914,0.973739,0.995131,0.977059,0.967959,0.963016,0.974821,0.968835,0.956784,0.958955,0.953707,0.964956,0.952470,0.952246,0.945572,0.969649,0.975435,0.967189
0.973755,0.971588,0.990784,0.975015,0.964768,0.960713,0.971072,0.965427,0.955461,0.957572,0.952899,0.964721,0.955441,0.951471,0.946793,0.967571,0.970819,0.967400
0.973825,0.971241,0.987307,0.973804,0.963981,0.959697,0.972376,0.964834,0.955345,0.957063,0.951870,0.963778,0.950907,0.953794,0.947142,0.965001,0.972252,0.966436
0.971777,0.971338,0.986611,0.972820,0.965599,0.960713,0.967976,0.963303,0.956006,0.958518,0.953707,0.965114,0.954972,0.956634,0.946560,0.968227,0.973207,0.965773
0.970110,0.969714,0.984177,0.972517,0.964069,0.958918,0.966020,0.962118,0.955889,0.957063,0.952972,0.965585,0.952783,0.953020,0.947607,0.967243,0.972623,0.964688
0.969451,0.969089,0.979482,0.971759,0.964593,0.956106,0.965857,0.961130,0.954917,0.955389,0.953266,0.964642,0.951220,0.952246,0.946095,0.964727,0.970925,0.964628
0.969173,0.968590,0.979656,0.971305,0.965162,0.958342,0.965124,0.961031,0.953983,0.957791,0.953340,0.962913,0.951845,0.951471,0.947898,0.965712,0.971509,0.964146
0.969104,0.969894,0.979830,0.971457,0.967085,0.958511,0.961946,0.961772,0.955150,0.957572,0.952899,0.965271,0.953096,0.956634,0.948770,0.964782,0.970501,0.964779
0.968166,0.969228,0.978786,0.971381,0.963369,0.957834,0.959827,0.959747,0.954839,0.957208,0.952531,0.963149,0.954034,0.949923,0.948654,0.963798,0.970395,0.964748
0.964660,0.964842,0.974787,0.966687,0.960659,0.954413,0.960153,0.957031,0.950560,0.962084,0.954295,0.974228,0.956223,0.952504,0.945921,0.961337,0.964559,0.961916
0.994550,0.974600,0.994957,0.967141,0.960528,0.954210,0.957546,0.956092,0.949471,0.974674,0.973841,0.996543,0.971857,0.970315,0.948945,0.963743,0.967530,0.962790
1.04992,0.996794,1.03878,0.991747,0.962451,0.969180,0.973761,0.954907,0.948965,0.973000,0.969579,0.987585,0.971545,0.966185,0.947665,0.969375,0.973313,0.970021
1.05013,1.01048,1.06712,1.02279,0.967522,0.988586,0.992503,0.959204,0.949743,0.968998,0.957895,0.973049,0.961382,0.960506,0.944874,0.973532,0.974586,0.975324
1.03419,1.01274,1.07929,1.03324,0.971106,0.999221,1.00163,0.962710,0.952583,0.966305,0.952752,0.965506,0.954816,0.951213,0.942374,0.973915,0.977982,0.976650
1.03732,1.01278,1.07633,1.04073,0.974734,1.00413,1.00016,0.968045,0.953400,0.963612,0.952678,0.964799,0.954972,0.952762,0.944467,0.976594,0.979945,0.979000
1.04058,1.00801,1.06347,1.03763,0.974035,1.00430,0.997066,0.969724,0.955306,0.961939,0.950841,0.963385,0.955597,0.951988,0.944409,0.975172,0.981483,0.978849
1.02850,0.999084,1.04591,1.02726,0.970888,0.997561,0.991118,0.968489,0.955189,0.958664,0.951429,0.962285,0.951063,0.952762,0.943827,0.973368,0.979202,0.975746
1.00687,0.990700,1.02921,1.00833,0.969926,0.987028,0.981829,0.966415,0.953089,0.957427,0.951062,0.960635,0.950281,0.949923,0.945223,0.969211,0.975541,0.972672
0.990592,0.984538,1.01287,0.995533,0.969008,0.974497,0.975147,0.963600,0.952388,0.957499,0.951650,0.961106,0.950907,0.951471,0.945281,0.968172,0.973154,0.970443
0.982261,0.980096,1.00661,0.985918,0.966560,0.965962,0.969687,0.961871,0.950871,0.957791,0.952899,0.961656,0.950281,0.949148,0.943595,0.966040,0.970925,0.968153
0.977331,0.976557,0.996696,0.980012,0.964112,0.961322,0.969687,0.959352,0.950093,0.954225,0.949519,0.963621,0.949812,0.949923,0.942723,0.964235,0.968007,0.966707
0.973721,0.973906,0.992001,0.978119,0.963063,0.958410,0.965368,0.957673,0.949354,0.954807,0.951870,0.960635,0.949187,0.948632,0.945339,0.963688,0.967901,0.965502
0.972332,0.971962,0.986089,0.975015,0.962233,0.956818,0.963005,0.957673,0.950871,0.954880,0.951282,0.962206,0.952314,0.949923,0.945456,0.963360,0.967424,0.965321
0.971673,0.970630,0.983655,0.971684,0.962845,0.957190,0.960479,0.956685,0.951221,0.955462,0.951135,0.960321,0.949187,0.951471,0.943944,0.963907,0.966416,0.963724
0.968305,0.967660,0.979308,0.970624,0.961009,0.953499,0.961131,0.954265,0.948849,0.954807,0.950988,0.961342,0.947467,0.947599,0.943071,0.961610,0.963179,0.963091
0.966917,0.967396,0.976526,0.968580,0.961446,0.954616,0.961946,0.954117,0.948382,0.952478,0.951429,0.961342,0.948405,0.948116,0.944700,0.963360,0.965514,0.962308
0.966674,0.967757,0.976004,0.967595,0.959872,0.954345,0.960316,0.954364,0.948032,0.955389,0.947755,0.959221,0.952314,0.950955,0.943013,0.963032,0.964983,0.962428
0.966153,0.967285,0.978439,0.967368,0.959260,0.953837,0.961294,0.954067,0.948732,0.954588,0.949445,0.962521,0.949969,0.950955,0.943246,0.962321,0.964240,0.961856
0.965528,0.965897,0.976526,0.965021,0.958954,0.952008,0.964553,0.953475,0.948148,0.955898,0.948857,0.960085,0.947154,0.947857,0.942432,0.960133,0.962649,0.961163
0.964174,0.966285,0.972527,0.965475,0.959391,0.952720,0.959827,0.954462,0.948849,0.953278,0.949886,0.960006,0.946373,0.950697,0.940862,0.960680,0.963657,0.960832
0.964660,0.966535,0.975309,0.962901,0.959304,0.953702,0.958686,0.953623,0.947798,0.953861,0.948784,0.960792,0.949187,0.947599,0.943130,0.961555,0.962967,0.961284
0.964382,0.966091,0.975656,0.966308,0.958605,0.952787,0.956894,0.951894,0.946515,0.952551,0.948637,0.961342,0.949656,0.947599,0.942257,0.961993,0.963179,0.961253
0.961987,0.964606,0.973048,0.963431,0.958911,0.953499,0.956486,0.952388,0.945503,0.951896,0.948563,0.958042,0.947467,0.946051,0.939466,0.961829,0.962065,0.960139
0.962890,0.964120,0.973048,0.963961,0.957337,0.951805,0.951597,0.952191,0.946593,0.953861,0.947682,0.959456,0.949031,0.951988,0.941967,0.961993,0.961800,0.960048
0.963202,0.966174,0.976352,0.965930,0.960047,0.952855,0.950619,0.951153,0.947837,0.951168,0.947094,0.960321,0.948093,0.952504,0.942955,0.962540,0.962861,0.962398
0.962091,0.965411,0.973744,0.963583,0.957949,0.949671,0.948745,0.949523,0.947137,0.951677,0.946139,0.958671,0.946685,0.948890,0.941269,0.959805,0.962224,0.959385
0.964938,0.965952,0.976700,0.963658,0.956594,0.949773,0.951434,0.948733,0.946320,0.952187,0.946947,0.957335,0.946060,0.945276,0.939524,0.958329,0.961216,0.959024
0.971846,0.969464,0.978091,0.964491,0.957556,0.949163,0.954205,0.949425,0.946670,0.953351,0.948931,0.960006,0.946685,0.948890,0.942374,0.959860,0.962118,0.959717
0.979171,0.970685,0.982959,0.964945,0.957556,0.950417,0.954123,0.949622,0.946048,0.954516,0.947535,0.961421,0.949500,0.946309,0.942257,0.958985,0.963922,0.961645
0.984656,0.969714,0.985394,0.964718,0.956594,0.951568,0.958442,0.949326,0.945387,0.955025,0.946947,0.959849,0.948249,0.948116,0.942141,0.960024,0.963657,0.960862
0.986010,0.969755,0.983307,0.964113,0.956507,0.952855,0.958198,0.950906,0.946320,0.954880,0.947755,0.960478,0.950125,0.948116,0.940745,0.959477,0.964134,0.961073
0.982851,0.969297,0.982612,0.965854,0.957687,0.954549,0.957872,0.951795,0.946515,0.954880,0.947314,0.959692,0.949187,0.948632,0.942199,0.960626,0.964559,0.961193
0.976602,0.969103,0.980873,0.965097,0.958080,0.953228,0.959909,0.950709,0.945698,0.952260,0.947020,0.960399,0.947936,0.948116,0.940804,0.962102,0.963232,0.961886
0.968444,0.965314,0.978265,0.961614,0.955064,0.951500,0.960968,0.951746,0.944453,0.952187,0.947461,0.959849,0.944184,0.944760,0.939466,0.959313,0.961216,0.960892
0.966326,0.965522,0.976178,0.960933,0.955064,0.949299,0.962353,0.950659,0.943325,0.951459,0.946212,0.957570,0.945747,0.945534,0.939059,0.958001,0.959784,0.960169
0.963063,0.965217,0.977221,0.961917,0.957424,0.951196,0.957220,0.951301,0.945698,0.950950,0.947241,0.958592,0.946529,0.947083,0.939757,0.958438,0.960420,0.960199
0.963202,0.965092,0.975656,0.962447,0.957293,0.949231,0.956649,0.948684,0.945464,0.951896,0.945698,0.960478,0.948249,0.945276,0.941036,0.958712,0.960685,0.960410
0.962369,0.962843,0.973744,0.962068,0.954496,0.948926,0.954694,0.948684,0.942897,0.951386,0.947535,0.956863,0.945747,0.944760,0.940164,0.959040,0.959624,0.959114
0.959904,0.961969,0.972700,0.959419,0.954977,0.947944,0.951923,0.948190,0.943403,0.949640,0.946873,0.958199,0.945591,0.943469,0.939466,0.956579,0.958935,0.958421
0.961050,0.963274,0.974265,0.961008,0.956987,0.948046,0.950212,0.948684,0.944531,0.951168,0.948123,0.957885,0.946685,0.945534,0.939699,0.957016,0.958935,0.959446
0.960355,0.962913,0.972005,0.960251,0.954845,0.947639,0.950619,0.949523,0.943597,0.949858,0.946653,0.957806,0.945904,0.943986,0.939059,0.957126,0.959465,0.958331
0.959210,0.960942,0.970092,0.960781,0.954102,0.947538,0.950701,0.947498,0.942625,0.948694,0.945845,0.957885,0.945278,0.946567,0.938885,0.956743,0.959147,0.957306
0.959453,0.961303,0.970440,0.959570,0.955457,0.948689,0.950864,0.946708,0.943131,0.950877,0.946947,0.956156,0.944809,0.949664,0.940513,0.957509,0.960208,0.957246
0.958759,0.962455,0.968701,0.961841,0.954539,0.947605,0.950701,0.947251,0.944648,0.950440,0.945330,0.958513,0.944340,0.945534,0.940338,0.958110,0.959412,0.957578
0.957752,0.960858,0.969571,0.958889,0.953884,0.947131,0.954205,0.946461,0.943520,0.949349,0.944669,0.957413,0.946529,0.942695,0.940513,0.955923,0.958033,0.957337
